model_id,model_name,model_version,model_type,training_dataset_version,artifact_uri,deployment_status
2b26b7e5-fc95-4675-84ff-d4d80e6aecfe,eta-regressor,v1.6.3,Regressor,exim-ds-2026-04,s3://allcargo-exim-models/regressor/3c9de35407bb,Testing
f0fb68c1-7ad6-499d-ad27-2a5ed0826295,anomaly-detector,v4.2.3,Regressor,exim-ds-2026-06,s3://allcargo-exim-models/regressor/364a6efee5f6,Production
6ad3c96a-2a01-4b24-95f6-0743d747f00f,document-intelligence,v3.5.6,Regressor,exim-ds-2024-08,s3://allcargo-exim-models/regressor/c50e161146ef,Production
41eb3e22-fd41-461d-90ad-eb6d3f2fcef4,document-intelligence,v2.0.0,Regressor,exim-ds-2026-03,s3://allcargo-exim-models/regressor/e5953061498a,Testing
a647ecee-ab2b-4606-a2e9-7509ff065504,anomaly-detector,v3.9.4,Regressor,exim-ds-2025-06,s3://allcargo-exim-models/regressor/7043637b3299,Retired
1f780917-0a0e-4821-a12d-a08a3f58282f,risk-summary-llm,v2.4.4,NLP,exim-ds-2026-07,s3://allcargo-exim-models/nlp/d0dd2cef7a85,Testing
9e334135-6de9-4aef-98e2-26824998cef1,anomaly-detector,v1.6.7,Anomaly,exim-ds-2024-01,s3://allcargo-exim-models/anomaly/cdbbd017ca1a,Production
8f715bb1-ef02-4e28-b470-adfff51d6e43,anomaly-detector,v1.9.4,Anomaly,exim-ds-2024-10,s3://allcargo-exim-models/anomaly/7cd3ecadb6ca,Production
c69f7c03-7320-49cf-9f1a-f5c7314ad244,eta-regressor,v1.5.6,NLP,exim-ds-2025-09,s3://allcargo-exim-models/nlp/0f62647704ed,Production
16ca2f75-9720-4c8e-9418-65f6083bc98a,eta-regressor,v2.8.5,NLP,exim-ds-2026-12,s3://allcargo-exim-models/nlp/263bf1050223,Testing
3d71d378-d29a-4142-a211-175d0ff55893,eta-regressor,v1.0.0,Classifier,exim-ds-2026-06,s3://allcargo-exim-models/classifier/a732558315a5,Production
a4e0c425-5af2-4805-84bd-0fa4007b31aa,eta-regressor,v2.0.0,Regressor,exim-ds-2026-07,s3://allcargo-exim-models/regressor/4ad2bbf5b22e,Production
16427053-6e91-4a0c-a691-d77eea756755,document-intelligence,v1.4.8,Classifier,exim-ds-2025-03,s3://allcargo-exim-models/classifier/5fd42ded9166,Draft
be1107f0-ecf6-4844-9a96-cea1c4014782,document-intelligence,v1.1.1,NLP,exim-ds-2026-06,s3://allcargo-exim-models/nlp/ec233e75326c,Production
4541b9a0-4bd2-483b-9941-a2899131c11b,risk-summary-llm,v2.8.9,Regressor,exim-ds-2026-11,s3://allcargo-exim-models/regressor/b3139d3b95fc,Testing
41824c71-4796-4815-8eaf-8c3e3da81138,anomaly-detector,v2.2.0,Anomaly,exim-ds-2026-07,s3://allcargo-exim-models/anomaly/a9b161836099,Testing
b59b2783-ec79-4092-bc14-b63b0a478204,delay-risk-classifier,v4.0.1,LLM,exim-ds-2024-05,s3://allcargo-exim-models/llm/4765ae5a8051,Production
848eba17-3e1b-4da6-82ee-f2d6a80bcfab,anomaly-detector,v3.2.1,Regressor,exim-ds-2026-08,s3://allcargo-exim-models/regressor/76dbfb8c432f,Production
a969ca96-f895-4cae-a9a0-4cf1bddf78e0,anomaly-detector,v1.6.6,Classifier,exim-ds-2024-02,s3://allcargo-exim-models/classifier/f2f0b56abae1,Production
e35b85d0-e361-402b-b838-08e261ad840e,document-intelligence,v1.2.8,Classifier,exim-ds-2024-08,s3://allcargo-exim-models/classifier/29a0ff01293a,Production
46897344-8d02-46c2-ab3e-d8ff0d4dbfab,anomaly-detector,v1.0.9,Classifier,exim-ds-2025-12,s3://allcargo-exim-models/classifier/d5cdc4dd2193,Draft
49f74e33-d0f5-4c21-a69b-a618b8dc0ac8,delay-risk-classifier,v1.4.5,Classifier,exim-ds-2025-02,s3://allcargo-exim-models/classifier/60fb8904dfe0,Production
2bd0437b-de90-428e-b7bd-4c289bbf8b25,delay-risk-classifier,v4.0.6,Classifier,exim-ds-2026-03,s3://allcargo-exim-models/classifier/361379d8ce9d,Testing
4388f073-01b9-4e75-a45b-8c3e02428070,delay-risk-classifier,v1.2.8,Regressor,exim-ds-2025-04,s3://allcargo-exim-models/regressor/8dd8abdf2949,Production
c07f3ea2-0fd3-4710-87d4-0784df606ed6,risk-summary-llm,v2.4.7,Classifier,exim-ds-2024-05,s3://allcargo-exim-models/classifier/9fa67bf5b5ed,Retired
85c4e366-3583-4b74-baed-ad564f9979a8,eta-regressor,v4.2.8,Classifier,exim-ds-2026-12,s3://allcargo-exim-models/classifier/8d9122f2e0d6,Testing
c3b7d68d-5b19-4473-ba93-11b7c37cc8d1,risk-summary-llm,v4.7.2,NLP,exim-ds-2025-12,s3://allcargo-exim-models/nlp/6d1a82b52960,Production
5436bc84-d8d7-48d2-9020-44df3bb3cd46,risk-summary-llm,v2.6.6,Classifier,exim-ds-2025-04,s3://allcargo-exim-models/classifier/d0e8a09b5fc3,Testing
30cc9fc6-1a9d-489c-a6e2-f609bcb37ef1,document-intelligence,v3.0.9,Classifier,exim-ds-2025-01,s3://allcargo-exim-models/classifier/5003c472d85b,Testing
9f5d607c-c254-4f37-8c3e-e9031940a9d7,document-intelligence,v3.7.5,Anomaly,exim-ds-2026-02,s3://allcargo-exim-models/anomaly/41b860a17ee4,Testing
6e2f4667-a7ce-4847-bd62-af3aa295137e,risk-summary-llm,v3.4.8,Anomaly,exim-ds-2024-04,s3://allcargo-exim-models/anomaly/bfe64db108cb,Testing
f3b7d258-8383-484e-a20d-b8798d9e625b,delay-risk-classifier,v1.1.2,NLP,exim-ds-2026-05,s3://allcargo-exim-models/nlp/875395c3aa96,Production
83ce00e4-4f29-4ee3-b827-07bad4afdaff,delay-risk-classifier,v1.8.3,Classifier,exim-ds-2026-09,s3://allcargo-exim-models/classifier/358a81eaf55b,Retired
64a11d63-9ef6-4a0b-b53a-3ed0db27fa08,document-intelligence,v3.0.5,LLM,exim-ds-2025-10,s3://allcargo-exim-models/llm/413bcd12addc,Production
682743ea-0893-4259-b265-f6694b1514a2,risk-summary-llm,v1.8.5,Regressor,exim-ds-2024-05,s3://allcargo-exim-models/regressor/7e018367b85c,Testing
97d722ff-1e1f-4f70-b8ce-98ae18a3d442,document-intelligence,v1.9.6,LLM,exim-ds-2025-01,s3://allcargo-exim-models/llm/e6e097a48c6a,Retired
6e97de8d-7314-481d-a9be-09f5bf1e3392,delay-risk-classifier,v1.1.4,Anomaly,exim-ds-2026-11,s3://allcargo-exim-models/anomaly/245136852711,Production
77ac0af8-8cf8-4f79-b09e-dda53b918d99,delay-risk-classifier,v4.3.5,NLP,exim-ds-2025-03,s3://allcargo-exim-models/nlp/f718878d9433,Testing
0c566c78-c807-4de7-b68f-d5c0cfa16fc9,document-intelligence,v2.6.7,Anomaly,exim-ds-2025-08,s3://allcargo-exim-models/anomaly/d127a0b08d6c,Draft
e3920f71-cea7-4273-9724-8f4b040a370e,document-intelligence,v2.2.1,NLP,exim-ds-2024-03,s3://allcargo-exim-models/nlp/8b59daeeb0dc,Production
18a1cee5-e79b-46ea-b8f0-e5ddccf65d62,risk-summary-llm,v1.7.9,Classifier,exim-ds-2026-11,s3://allcargo-exim-models/classifier/4d2a94fa0197,Draft
43f3886d-3a11-461d-aaac-7e11806ece6c,delay-risk-classifier,v2.7.5,NLP,exim-ds-2026-11,s3://allcargo-exim-models/nlp/84051a2d7d5e,Draft
ed74c2c2-ef6a-4b90-8db2-c8b405a3cf25,risk-summary-llm,v1.1.8,Classifier,exim-ds-2024-07,s3://allcargo-exim-models/classifier/821efdaa2a19,Testing
bba0eb3d-d03b-47d4-9e0c-de30f64866fc,document-intelligence,v2.7.1,Classifier,exim-ds-2026-12,s3://allcargo-exim-models/classifier/70fb986cadf6,Retired
02fcd0d4-b614-4a4d-97af-27a126bad4f4,eta-regressor,v1.8.0,Classifier,exim-ds-2024-02,s3://allcargo-exim-models/classifier/fc2dacd0f60e,Production
c5e23a08-a6ca-40dc-8dd2-a5d59121dde1,eta-regressor,v2.8.0,Classifier,exim-ds-2024-02,s3://allcargo-exim-models/classifier/5393c144da3b,Production
7ce9441d-e5bc-4f12-aa9a-b130cf2af326,eta-regressor,v2.7.8,Classifier,exim-ds-2026-08,s3://allcargo-exim-models/classifier/6194b2a98095,Testing
e27d1596-45e1-498c-9451-457b870d507b,document-intelligence,v1.0.4,Classifier,exim-ds-2026-06,s3://allcargo-exim-models/classifier/e19bfd54dc95,Draft
27dcd651-ebff-4710-bb4b-eefddab9d219,anomaly-detector,v4.1.6,Classifier,exim-ds-2025-05,s3://allcargo-exim-models/classifier/cb8bcf6ba979,Draft
16332258-b6d4-4ad5-9046-f42a05d68844,anomaly-detector,v3.3.8,LLM,exim-ds-2025-10,s3://allcargo-exim-models/llm/7dac308f00ba,Testing
fef2768d-d360-4775-8de8-204042be0271,eta-regressor,v4.1.7,LLM,exim-ds-2025-07,s3://allcargo-exim-models/llm/24179fd3eda5,Production
29676d82-670b-4ce5-a65b-b5bc98d52745,eta-regressor,v1.6.2,Classifier,exim-ds-2025-02,s3://allcargo-exim-models/classifier/c64dbd773930,Testing
ee47c306-189e-46ee-860a-e30fbf729747,eta-regressor,v4.8.1,Classifier,exim-ds-2024-07,s3://allcargo-exim-models/classifier/0ca6d2e2351e,Production
c55ff198-c16a-44bc-a137-79313e51f272,anomaly-detector,v4.1.2,Classifier,exim-ds-2026-09,s3://allcargo-exim-models/classifier/aef54b8d35e7,Testing
05a7a057-b63d-4315-89e0-2ddd099576bb,delay-risk-classifier,v2.9.1,Classifier,exim-ds-2025-03,s3://allcargo-exim-models/classifier/6a3be71ef8ed,Draft
a900964b-6466-4063-bf2b-ecac8d87f621,document-intelligence,v1.0.5,Classifier,exim-ds-2026-08,s3://allcargo-exim-models/classifier/d1d5df7cd1de,Testing
0f03cc7b-b4a5-4ad6-a5bd-c01437b6b644,eta-regressor,v3.7.4,Classifier,exim-ds-2025-08,s3://allcargo-exim-models/classifier/626488b0c6a4,Production
98d64863-64c8-47fc-a5c5-b2250997b223,anomaly-detector,v2.5.3,Regressor,exim-ds-2025-02,s3://allcargo-exim-models/regressor/028087190031,Testing
b422c15c-6a2d-4d1e-a674-ce975acb9121,eta-regressor,v3.1.8,Regressor,exim-ds-2026-07,s3://allcargo-exim-models/regressor/0ab1315732b2,Draft
19f231fd-3d55-41a5-a5a2-391a8f93cd3d,eta-regressor,v2.4.0,Classifier,exim-ds-2024-02,s3://allcargo-exim-models/classifier/bce23eae4d85,Production
cc47b7f9-0746-4138-a6c8-75b475363902,risk-summary-llm,v1.3.7,NLP,exim-ds-2026-03,s3://allcargo-exim-models/nlp/2f899bc4db29,Production
459b5955-5451-4a89-b59b-4b4333bf2f3b,risk-summary-llm,v2.9.7,LLM,exim-ds-2024-05,s3://allcargo-exim-models/llm/40ec57f6db0e,Retired
b86a931b-a9e6-4de5-9365-2b39f8cb3523,anomaly-detector,v2.8.9,Classifier,exim-ds-2025-04,s3://allcargo-exim-models/classifier/fe63aa907dd0,Draft
bb68c441-34b1-4cac-92b1-b34da1248f60,document-intelligence,v1.2.9,Classifier,exim-ds-2024-06,s3://allcargo-exim-models/classifier/ecabd4bea987,Production
eb298326-213c-4f87-a3ca-92c1ed6e874a,delay-risk-classifier,v1.4.3,Anomaly,exim-ds-2024-05,s3://allcargo-exim-models/anomaly/d51a703f22da,Retired
a97285a0-1f5b-4b6d-9a40-22ffab05129d,document-intelligence,v4.5.5,Regressor,exim-ds-2026-06,s3://allcargo-exim-models/regressor/7b24f0ced37f,Testing
70a2e405-cff9-4ddb-9b9a-229c46a6187e,document-intelligence,v2.0.5,Classifier,exim-ds-2025-06,s3://allcargo-exim-models/classifier/1ac091839790,Production
2f718791-6d9b-4565-bd95-64b162c304c0,anomaly-detector,v4.3.2,NLP,exim-ds-2026-03,s3://allcargo-exim-models/nlp/e38d31f128b0,Production
0e801622-36c8-4904-81b1-1c047363d892,delay-risk-classifier,v4.9.7,Classifier,exim-ds-2026-02,s3://allcargo-exim-models/classifier/ca1926e5a70d,Retired
73d3428f-d970-4af2-b6d1-a041156ce15e,anomaly-detector,v2.0.5,Classifier,exim-ds-2025-09,s3://allcargo-exim-models/classifier/ca842afb6e77,Production
9049aaeb-e3b4-411d-b3b2-a6d318544fab,document-intelligence,v2.0.9,Classifier,exim-ds-2025-03,s3://allcargo-exim-models/classifier/17ce4fba841e,Production
321c6046-b6bb-466f-95f6-13592821dcbb,eta-regressor,v3.8.0,Classifier,exim-ds-2026-09,s3://allcargo-exim-models/classifier/675247eca549,Draft
e4f09353-9af9-4cbb-94d9-c83b98816961,delay-risk-classifier,v1.2.9,Regressor,exim-ds-2024-11,s3://allcargo-exim-models/regressor/1486fa133c6e,Draft
aa67aa4b-8a2d-430e-8067-0e84502c6b3b,document-intelligence,v2.7.4,Classifier,exim-ds-2024-12,s3://allcargo-exim-models/classifier/f5decb6015ac,Production
15b31a7f-4c7c-4a2e-bdbe-71cbffd92948,risk-summary-llm,v1.6.1,Regressor,exim-ds-2024-07,s3://allcargo-exim-models/regressor/2cc751c96f1b,Production
7d79fc47-839e-471f-a471-e2dd1402fd6b,delay-risk-classifier,v2.2.7,Regressor,exim-ds-2026-05,s3://allcargo-exim-models/regressor/443f5f302f73,Testing
06f16619-3baa-4e81-b014-d854e924b502,risk-summary-llm,v2.7.6,LLM,exim-ds-2025-03,s3://allcargo-exim-models/llm/17ea26e3cd2e,Testing
9a291b73-ff77-4fb1-9613-e0b679812510,risk-summary-llm,v1.1.5,Classifier,exim-ds-2025-01,s3://allcargo-exim-models/classifier/c115c253ea24,Testing
de7ba536-8845-454a-b716-4eb0eef4f1a7,eta-regressor,v3.8.7,Regressor,exim-ds-2026-10,s3://allcargo-exim-models/regressor/052740761dd7,Testing
c79925a1-51c0-4671-b797-6bcbf5f336db,risk-summary-llm,v3.0.6,Classifier,exim-ds-2026-02,s3://allcargo-exim-models/classifier/63ae9002df7b,Production
c4b6bc99-1e47-454e-b600-40b5cc2d0090,eta-regressor,v1.1.7,NLP,exim-ds-2025-07,s3://allcargo-exim-models/nlp/8c03f0e0c0f8,Testing
eb27d2c5-8ace-4dd4-b7d1-b97c4d1569a6,risk-summary-llm,v2.5.7,Anomaly,exim-ds-2026-05,s3://allcargo-exim-models/anomaly/9b7d7c68df79,Testing
9fb88c9a-58e7-4af8-918e-0d9369b58e8f,anomaly-detector,v1.8.1,Regressor,exim-ds-2025-06,s3://allcargo-exim-models/regressor/9649334db585,Retired
68fd4d5f-bc3b-4987-9630-b668e8588132,risk-summary-llm,v3.2.8,Regressor,exim-ds-2026-09,s3://allcargo-exim-models/regressor/32ced1d523ef,Draft
80116009-7dfe-4cf9-a670-1cbcb5e61fa9,risk-summary-llm,v3.9.7,NLP,exim-ds-2026-03,s3://allcargo-exim-models/nlp/584f6a55520b,Production
6d0f898d-f6b6-431b-b94d-0a810cda6f16,eta-regressor,v2.9.0,LLM,exim-ds-2024-10,s3://allcargo-exim-models/llm/8dbb7626f8d5,Testing
16b0ff7e-d033-4c52-8826-4aa1bfedb44c,anomaly-detector,v1.3.3,Regressor,exim-ds-2025-09,s3://allcargo-exim-models/regressor/03358e35b215,Testing
afc5c177-8935-47cb-87d3-cee3139d4abb,anomaly-detector,v3.2.0,Classifier,exim-ds-2026-07,s3://allcargo-exim-models/classifier/ad9433cdfb63,Retired
88e15888-dee2-4c0e-bdaf-348004389304,delay-risk-classifier,v4.1.6,NLP,exim-ds-2025-03,s3://allcargo-exim-models/nlp/2c4dd330a449,Testing
422d7a97-1b21-4dac-846a-4641f70f56b0,eta-regressor,v4.2.0,Classifier,exim-ds-2024-08,s3://allcargo-exim-models/classifier/1574ada3a348,Production
54bb4d22-521c-463a-950d-a71fc619b384,anomaly-detector,v1.1.1,Regressor,exim-ds-2024-04,s3://allcargo-exim-models/regressor/352981c837dd,Draft
54a1c214-b371-4473-bbc6-573266d0e493,delay-risk-classifier,v1.0.1,Classifier,exim-ds-2026-08,s3://allcargo-exim-models/classifier/46535512b2d8,Testing
dbfc61eb-3766-4247-8ed6-d5fe9c749c53,anomaly-detector,v3.3.3,Classifier,exim-ds-2025-08,s3://allcargo-exim-models/classifier/3accff4a8930,Production
75768aee-2245-4d02-8f42-bf7ee9622f6c,anomaly-detector,v2.0.1,Anomaly,exim-ds-2024-09,s3://allcargo-exim-models/anomaly/9930468cfa0b,Retired
f08eadf1-75d4-4ae4-a26c-59b1ebd0bb53,delay-risk-classifier,v4.0.3,NLP,exim-ds-2025-11,s3://allcargo-exim-models/nlp/18932ea1fca9,Production
8851e468-c462-4d48-a4ec-56f85fdbddf0,anomaly-detector,v4.1.8,Classifier,exim-ds-2025-08,s3://allcargo-exim-models/classifier/9a92d5dc3db6,Draft
3b501ceb-d7b5-4443-8c21-aa78181ef710,delay-risk-classifier,v2.5.5,Classifier,exim-ds-2026-07,s3://allcargo-exim-models/classifier/6a17c739f69d,Draft
5199735f-f71a-45cf-9ef8-7b1e98611488,anomaly-detector,v3.8.1,Classifier,exim-ds-2026-12,s3://allcargo-exim-models/classifier/ba4a8735a559,Testing
bc2a554a-eabd-4de1-a441-a401170828b3,document-intelligence,v2.5.6,Classifier,exim-ds-2024-07,s3://allcargo-exim-models/classifier/9647aedcf17e,Draft
0e6f1a33-f8a3-42f5-a371-26d09e193a0c,eta-regressor,v4.2.9,LLM,exim-ds-2025-09,s3://allcargo-exim-models/llm/a8929d1365f7,Production
6bd9f6b2-bc0a-474b-beb0-e207bc73663b,eta-regressor,v4.0.3,Regressor,exim-ds-2024-12,s3://allcargo-exim-models/regressor/29389bbc42df,Testing
55ff955e-9a07-4b2b-8045-b63209db9b7a,risk-summary-llm,v1.7.4,Classifier,exim-ds-2026-05,s3://allcargo-exim-models/classifier/6347a1714462,Production
3d102685-820e-4e66-8098-6e2612e521fd,risk-summary-llm,v1.4.0,Classifier,exim-ds-2026-10,s3://allcargo-exim-models/classifier/a85af61bdfe1,Production
85c1b014-4d1d-4994-89be-4c9f0a1de33e,eta-regressor,v3.8.7,Anomaly,exim-ds-2025-05,s3://allcargo-exim-models/anomaly/abb620a6f7bb,Production
f132a6ca-5a5c-4c03-ad0f-02e68df36b96,document-intelligence,v3.7.8,Classifier,exim-ds-2026-10,s3://allcargo-exim-models/classifier/09e49cc8c593,Draft
eaebb5c3-a0a6-4286-9bd8-1f3d9e37fb8a,document-intelligence,v3.6.7,NLP,exim-ds-2025-12,s3://allcargo-exim-models/nlp/926fe5e60077,Production
d5da2400-f4d2-42a5-b9e2-e954e9309929,document-intelligence,v3.5.1,LLM,exim-ds-2026-10,s3://allcargo-exim-models/llm/33d7a9099fd0,Production
3f616427-5de4-4290-90f2-1920f26e6c3b,delay-risk-classifier,v2.6.9,LLM,exim-ds-2026-08,s3://allcargo-exim-models/llm/ffd07ed2a1e4,Production
8a776a60-6d32-4e78-9e75-17fa2fa87fc4,anomaly-detector,v1.5.3,NLP,exim-ds-2024-03,s3://allcargo-exim-models/nlp/2de3c11d9807,Testing
961c4457-5982-47c5-a3db-2a0bff3618ef,anomaly-detector,v1.0.9,Regressor,exim-ds-2026-12,s3://allcargo-exim-models/regressor/5a3fad080ccd,Retired
d33aa126-f3df-4a0a-8877-53487727769c,delay-risk-classifier,v2.3.3,Regressor,exim-ds-2025-08,s3://allcargo-exim-models/regressor/4b485aa0c5cc,Production
288dbedc-f2a2-4f69-907b-8c3f010ff725,document-intelligence,v3.4.9,Classifier,exim-ds-2024-10,s3://allcargo-exim-models/classifier/1f17b2f847b8,Production
505fede3-aadd-4c81-8da8-0e2847491c5f,delay-risk-classifier,v1.4.9,Anomaly,exim-ds-2026-06,s3://allcargo-exim-models/anomaly/d4e1d435e1fd,Production
14ce101c-f687-4884-a30a-433f48a7095f,document-intelligence,v3.6.4,Classifier,exim-ds-2026-07,s3://allcargo-exim-models/classifier/f2ee01e072f8,Draft
35c5539c-f417-4c0e-83c4-955a83f1f0d5,delay-risk-classifier,v3.7.7,Classifier,exim-ds-2026-08,s3://allcargo-exim-models/classifier/affd4cb7fe04,Production
baf4e2dd-6a2d-4dc6-8940-dbfb6f0df433,delay-risk-classifier,v3.1.4,Classifier,exim-ds-2024-06,s3://allcargo-exim-models/classifier/59d1cf11cbab,Retired
a5620458-bdba-44f2-8ccf-3ef81fbea789,risk-summary-llm,v3.7.3,Classifier,exim-ds-2026-06,s3://allcargo-exim-models/classifier/5cf8ae5aea6f,Retired
85bd2654-2e1c-4429-8e87-607fc0fc2189,eta-regressor,v2.7.8,Regressor,exim-ds-2026-01,s3://allcargo-exim-models/regressor/44b1b0a73f5b,Retired
a3aef7e4-eea5-44cb-9ad9-49db76bd684b,eta-regressor,v4.8.0,Anomaly,exim-ds-2024-02,s3://allcargo-exim-models/anomaly/d34b0f93a4be,Draft
b4f6c1e9-0b60-4166-8ef4-f80e632da096,eta-regressor,v4.6.6,NLP,exim-ds-2026-04,s3://allcargo-exim-models/nlp/2e3542d25899,Draft
31a2c38d-5329-4c5c-bc72-8fdcf40bb388,document-intelligence,v2.3.5,Regressor,exim-ds-2025-09,s3://allcargo-exim-models/regressor/69990d5a1978,Draft
a41d81fb-52fb-41d9-832b-64fd381aaf04,eta-regressor,v1.4.2,Regressor,exim-ds-2026-08,s3://allcargo-exim-models/regressor/7cdc5ddd2053,Retired
d01d1361-35a8-4f0d-bc8e-a6c96980d02a,risk-summary-llm,v2.2.1,Classifier,exim-ds-2026-10,s3://allcargo-exim-models/classifier/5be1be8ef588,Retired
d4d609d4-9b4e-425b-b985-a0665deaa873,document-intelligence,v2.8.6,LLM,exim-ds-2025-01,s3://allcargo-exim-models/llm/f1640a1c60b0,Production
9eb91f09-9247-4dbe-afe8-039c9b617832,delay-risk-classifier,v1.4.8,Classifier,exim-ds-2025-08,s3://allcargo-exim-models/classifier/b99f7a59a3fa,Retired
b9437658-0cca-4c6c-b211-580853d944e3,risk-summary-llm,v1.2.1,Regressor,exim-ds-2026-07,s3://allcargo-exim-models/regressor/e338e25ace6d,Production
033a0811-3f9f-45ce-9def-6dbed8a88a35,document-intelligence,v2.7.8,Classifier,exim-ds-2026-09,s3://allcargo-exim-models/classifier/4f5e299f8ead,Production
decdc593-bc03-46a9-ae31-2fca043deacb,eta-regressor,v4.0.4,NLP,exim-ds-2025-05,s3://allcargo-exim-models/nlp/fd568a461328,Testing
fe0cbbe4-4e92-45ad-bff8-736459ebdf59,document-intelligence,v2.6.4,Anomaly,exim-ds-2026-02,s3://allcargo-exim-models/anomaly/5a2288ac0c69,Production
d2316458-24d9-451d-b297-99ff091be0d5,risk-summary-llm,v4.0.7,Classifier,exim-ds-2026-11,s3://allcargo-exim-models/classifier/9bed210f5987,Draft
dffedcec-5814-4b54-8162-d379b1ded947,eta-regressor,v3.3.3,Regressor,exim-ds-2026-09,s3://allcargo-exim-models/regressor/898ea1cc41b7,Testing
e6a3836b-e94b-46c1-beb5-488d654ac008,risk-summary-llm,v4.4.5,NLP,exim-ds-2024-02,s3://allcargo-exim-models/nlp/a14908349e78,Production
cd673100-66ab-4f4e-8ca8-ae4da45afab2,delay-risk-classifier,v4.6.8,Classifier,exim-ds-2025-01,s3://allcargo-exim-models/classifier/322941e0fa09,Production
c66fbac4-e794-4c78-af5c-8ca8f34643c2,eta-regressor,v3.8.2,Regressor,exim-ds-2025-11,s3://allcargo-exim-models/regressor/256cddb473c9,Production
7e3eaf0f-68bc-41d2-942b-274d6b40b02e,risk-summary-llm,v1.4.8,Classifier,exim-ds-2025-02,s3://allcargo-exim-models/classifier/afd0cb625ba4,Retired
7e71e565-fc9f-485b-8bdc-93721b966329,delay-risk-classifier,v2.5.9,Classifier,exim-ds-2026-12,s3://allcargo-exim-models/classifier/1687fd6a9556,Draft
b06963f7-8649-410e-907d-49b412834652,anomaly-detector,v3.4.4,Classifier,exim-ds-2024-08,s3://allcargo-exim-models/classifier/8130a61d1159,Testing
c114448d-9baf-4dce-a5f4-b839640e1f9f,eta-regressor,v2.6.6,NLP,exim-ds-2025-12,s3://allcargo-exim-models/nlp/f18417c6883d,Production
07d35f3c-14eb-4a28-a246-6b3424d02ec1,eta-regressor,v4.8.3,Classifier,exim-ds-2024-08,s3://allcargo-exim-models/classifier/4e977a9f61f0,Production
f1019175-624c-4ce5-b424-83956598c756,risk-summary-llm,v1.4.6,Classifier,exim-ds-2025-08,s3://allcargo-exim-models/classifier/b6e6c4a76751,Production
fef05067-d218-40a9-9c34-843586e7d37c,risk-summary-llm,v1.0.1,Regressor,exim-ds-2025-10,s3://allcargo-exim-models/regressor/0e4ce0301c95,Retired
2b5e05e3-4d5b-4ee4-9081-d160bab0dfa4,delay-risk-classifier,v2.5.6,LLM,exim-ds-2026-07,s3://allcargo-exim-models/llm/00f69b4ad724,Retired
c110e525-a38f-456c-9257-b16034403e6c,eta-regressor,v2.4.7,Classifier,exim-ds-2026-10,s3://allcargo-exim-models/classifier/0792ce273f74,Retired
d790a87a-5173-4651-951a-0e0c4b88965b,anomaly-detector,v2.8.3,Regressor,exim-ds-2025-11,s3://allcargo-exim-models/regressor/c1f16e18430a,Retired
2c945140-1522-4a9d-bc54-a2ed734a06a6,anomaly-detector,v1.6.3,NLP,exim-ds-2024-09,s3://allcargo-exim-models/nlp/27a6b1c66f03,Production
05ec4577-64d0-4b57-b6b4-7045974f6ecb,anomaly-detector,v2.9.3,Regressor,exim-ds-2026-10,s3://allcargo-exim-models/regressor/04b838651b7a,Production
4cc1ddc5-c5ab-46fe-915c-26340a0d5d8b,anomaly-detector,v2.1.9,LLM,exim-ds-2024-08,s3://allcargo-exim-models/llm/356c81daa8a9,Production
0e753d85-8064-4663-9174-5e560831cdec,delay-risk-classifier,v4.6.6,Classifier,exim-ds-2025-11,s3://allcargo-exim-models/classifier/bb8a190d954a,Production
8328bcea-ad6a-4608-a2a6-046ff2f5dd65,anomaly-detector,v1.7.8,NLP,exim-ds-2024-07,s3://allcargo-exim-models/nlp/c95f2ae723cb,Production
926eef02-9934-46e1-b7e5-af511fa84fc4,document-intelligence,v1.8.1,Classifier,exim-ds-2025-07,s3://allcargo-exim-models/classifier/e678947f1a2e,Production
469149cf-e031-499e-8f0e-1fc09b0d6d30,anomaly-detector,v1.1.7,Regressor,exim-ds-2026-02,s3://allcargo-exim-models/regressor/017c42607b28,Production
4016a1eb-2f40-480e-8bbc-b8ed727a5ad5,delay-risk-classifier,v4.3.4,Classifier,exim-ds-2025-08,s3://allcargo-exim-models/classifier/2977ff184d2f,Testing
24f79549-0eb5-47c3-a615-6fb6f877fcf1,eta-regressor,v2.0.7,Classifier,exim-ds-2024-01,s3://allcargo-exim-models/classifier/321f6ddf8b86,Production
42e69be0-77b8-46ce-9b59-4cd789e4616b,document-intelligence,v4.8.8,NLP,exim-ds-2026-08,s3://allcargo-exim-models/nlp/3bc3fa0de6dc,Production
6a8c9502-a11e-489e-8b54-5d4cc4298e86,eta-regressor,v3.1.8,Anomaly,exim-ds-2026-10,s3://allcargo-exim-models/anomaly/f1306294e326,Production
08248d58-3831-454e-b3f8-0df8d24fb3c5,document-intelligence,v1.2.8,NLP,exim-ds-2025-01,s3://allcargo-exim-models/nlp/0385c40e3a12,Draft
