Sheet Name: AI_Inference_Log

inference_id: 095fcec2-7a82-43af-9b05-26769481008d | shipment_id: 5fd50c5c-973f-43bc-a629-06e4b5cd541b | model_id: a516984e-2c08-4916-847c-7fe4e5e6164f | prediction_timestamp: 2026-01-01 17:27:00 | delay_probability: 0.06664 | risk_category: Low | latency_ms: 486
inference_id: 30491449-3c50-457d-9ee4-971ccfcc1447 | shipment_id: e52ba49c-2ea2-42b0-8461-8038db61b33a | model_id: 1782008c-b879-484d-8176-5e7bf64b3259 | prediction_timestamp: 2025-09-22 11:39:00 | delay_probability: 0.67356 | risk_category: High | latency_ms: 600
inference_id: dbad10d9-4fe9-406b-a424-29e444a72173 | shipment_id: 2c02e2c5-5419-426e-ac9a-7b9db0fae71e | model_id: ffc3de1b-c4cc-4c50-8146-605b2fc2214d | prediction_timestamp: 2025-07-10 16:39:00 | delay_probability: 0.2016 | risk_category: Low | latency_ms: 693
inference_id: 36124ac1-eb98-4277-b1d3-222706086497 | shipment_id: 134599e7-9a24-49fb-bffc-4857fdb4d838 | model_id: 7df5db1c-44b7-4446-a52f-14636915fc74 | prediction_timestamp: 2025-02-21 15:39:00 | delay_probability: 0.26047 | risk_category: Low | latency_ms: 539
inference_id: ac85993b-28c8-42b2-b151-59ea9c16c5ce | shipment_id: b6c843bf-6be7-49a9-bf8d-48793d32e87f | model_id: a7ba10a6-1237-4a39-a7d5-13aaf08a2e48 | prediction_timestamp: 2025-10-31 11:10:00 | delay_probability: 0.86409 | risk_category: Critical | latency_ms: 545
inference_id: ec273bc7-695b-41ed-b8b7-ffb5d92dc664 | shipment_id: 642e31c0-c26f-473f-9279-b3794a0b1b05 | model_id: 70257ccb-246d-4ceb-b175-166ae63f23a8 | prediction_timestamp: 2025-05-14 13:21:00 | delay_probability: 0.23517 | risk_category: Low | latency_ms: 513
inference_id: cb4e1217-15ae-4241-a8b5-b9c5fb2ba0ec | shipment_id: f2303e08-b024-4415-bc09-0df3ec129e4f | model_id: aea21025-23cf-4a13-8dea-8479329127e4 | prediction_timestamp: 2025-12-02 10:48:00 | delay_probability: 0.1789 | risk_category: Low | latency_ms: 431
inference_id: b9c3ab94-3d03-49d3-bd1e-69c4fb1e3668 | shipment_id: 76636e4a-e6f3-401b-b634-20f4519bd58e | model_id: 358b4a15-4cec-4842-a471-3301e89e369d | prediction_timestamp: 2025-09-20 18:40:00 | delay_probability: 0.43858 | risk_category: Medium | latency_ms: 585
inference_id: 189f6323-f565-453b-939e-577d4100ad7f | shipment_id: e770f2f5-4577-42a0-ae97-68898df758c1 | model_id: a49ee199-9a97-4260-9945-a0a6c7687423 | prediction_timestamp: 2025-06-25 13:29:00 | delay_probability: 0.47924 | risk_category: Medium | latency_ms: 339
inference_id: c6a5500c-22f8-4cf0-892a-fbfe0f65d6dc | shipment_id: e205648c-d62c-4743-adfd-3ccc9a8501f6 | model_id: 6c16b7fc-abda-4ffe-baf2-2d3c89c6d855 | prediction_timestamp: 2025-01-17 15:46:00 | delay_probability: 0.67814 | risk_category: High | latency_ms: 569
inference_id: bbf6ea74-8c53-4337-9714-03fda8252d59 | shipment_id: 9ff5de6c-6434-4231-bd0b-d80e9a82522b | model_id: 87a37569-5f17-4dee-888a-bc19a593f035 | prediction_timestamp: 2025-06-23 12:05:00 | delay_probability: 0.12137 | risk_category: Low | latency_ms: 111
inference_id: ec75694a-d0a9-4604-9251-83870ede49b0 | shipment_id: 7bea9601-41ae-4a60-8e06-ac68e19b0581 | model_id: 1077be1f-768d-4978-a211-63479e4981c7 | prediction_timestamp: 2025-09-08 13:54:00 | delay_probability: 0.14835 | risk_category: Low | latency_ms: 285
inference_id: 93bf7f0b-3ea2-42b7-8a2a-1e9c02b91811 | shipment_id: 3727343b-94e0-4460-b054-c2d73972c7ed | model_id: ea2f1522-a159-44b4-9a17-1a59ba4f9eec | prediction_timestamp: 2025-02-15 12:10:00 | delay_probability: 0.10256 | risk_category: Low | latency_ms: 549
inference_id: 3ef0ed94-05ed-4a1d-9085-a68115b9aec4 | shipment_id: 54b86443-3dc1-4f19-ab69-dad47d874f52 | model_id: e801d6fe-f154-49f4-a040-a038cf8aebac | prediction_timestamp: 2026-03-02 16:59:00 | delay_probability: 0.33782 | risk_category: Medium | latency_ms: 202
inference_id: 27f2e7b2-40bd-4ce7-9753-637dfb258e4b | shipment_id: facfef9c-57bd-4f39-8109-d7d61edb5a18 | model_id: ff0af345-230e-4806-a750-650b8ccb075d | prediction_timestamp: 2025-11-07 21:03:00 | delay_probability: 0.29536 | risk_category: Medium | latency_ms: 478
inference_id: 17bb6623-2db2-418a-8515-61f9919949c7 | shipment_id: 02963c68-cd4e-4fee-84f8-faa3aedf1af4 | model_id: 926eef02-9934-46e1-b7e5-af511fa84fc4 | prediction_timestamp: 2025-07-08 19:45:00 | delay_probability: 0.55821 | risk_category: High | latency_ms: 353
inference_id: 28457868-1d93-480f-aa32-062c88413210 | shipment_id: 9022ffe1-4e93-4ce9-add8-caa982d83041 | model_id: 9c842823-a01d-47c0-93e4-ff4b78d25028 | prediction_timestamp: 2025-01-27 18:57:00 | delay_probability: 0.55718 | risk_category: High | latency_ms: 460
inference_id: a8d1d790-6450-4314-a6c2-e86be6d168d3 | shipment_id: 13bd7ac0-06cc-4dcd-b7c1-f5dffc557741 | model_id: f7ca0471-6c12-45ea-811f-4d7d1c36201f | prediction_timestamp: 2025-09-24 13:26:00 | delay_probability: 0.15346 | risk_category: Low | latency_ms: 450
inference_id: 58b44746-242f-4562-94ad-b469f79be135 | shipment_id: 83201487-85bf-4753-b8d4-05d4b01a213c | model_id: b2e71ffb-5893-485e-8700-68ca1c903982 | prediction_timestamp: 2025-02-08 11:35:00 | delay_probability: 0.20769 | risk_category: Low | latency_ms: 547
inference_id: 666ffb8c-ecfe-430d-a2d1-e51fd6c740c9 | shipment_id: 042dd508-b066-479f-af8d-d28bbc97312e | model_id: a263df22-606e-4acd-9491-de152d6deb1d | prediction_timestamp: 2025-10-30 17:45:00 | delay_probability: 0.46885 | risk_category: Medium | latency_ms: 390
inference_id: 0faa86aa-af53-4122-a936-f91bb31d00a4 | shipment_id: 7e13f694-52f8-4e9f-bf55-872a5c295a09 | model_id: b5330d5a-a0b3-40b1-900d-7e44fd2da35b | prediction_timestamp: 2026-01-22 12:58:00 | delay_probability: 0.03616 | risk_category: Low | latency_ms: 417
inference_id: 38bdeccf-ffcb-45ef-95af-0e4127e6dbf3 | shipment_id: e625c2bd-6807-4fae-940f-bf2d65cbe20d | model_id: 43b44c25-9f04-49cc-a9a5-669fc92631c0 | prediction_timestamp: 2025-08-31 20:08:00 | delay_probability: 0.12162 | risk_category: Low | latency_ms: 615
inference_id: bb6f2501-d46e-44ee-9617-810d1333ec3e | shipment_id: c3550877-a7ff-458d-a046-2ac0a4b73895 | model_id: 6ab0c581-dd51-4896-8d88-9a6999abe4bd | prediction_timestamp: 2025-09-14 23:05:00 | delay_probability: 0.09169 | risk_category: Low | latency_ms: 59
inference_id: a3baa724-bddf-4852-a1c9-fc747c28e77b | shipment_id: 9ca73e57-2875-4f1a-b9da-45bea118dc8a | model_id: 1e265881-dd4e-41b7-8aae-48a180fafa99 | prediction_timestamp: 2025-04-23 16:20:00 | delay_probability: 0.45203 | risk_category: Medium | latency_ms: 713
inference_id: 1cf08b6c-1297-4ac4-b25b-607898fc1008 | shipment_id: bebc0191-7522-493c-84b7-afdd178c7c0d | model_id: f5d7292e-56d0-42f8-8777-723c52b98b88 | prediction_timestamp: 2025-01-20 11:11:00 | delay_probability: 0.32774 | risk_category: Medium | latency_ms: 779
inference_id: c545218f-d7a8-4c9f-b17b-be80beaf1b35 | shipment_id: d04dff3a-b9d6-4d23-8954-b1444e791060 | model_id: 767afa55-5276-4c72-870b-2dcc345e3797 | prediction_timestamp: 2025-06-02 22:44:00 | delay_probability: 0.53635 | risk_category: Medium | latency_ms: 568
inference_id: e8321210-bf4e-4063-9b04-77fa30b3ee1b | shipment_id: c141f9e0-0710-40b0-a1f8-5de7b9caf799 | model_id: 967f76f0-3ca8-4c3d-a0b7-60301e3cdc92 | prediction_timestamp: 2026-04-02 14:08:00 | delay_probability: 0.47208 | risk_category: Medium | latency_ms: 299
inference_id: 4bfd9e77-2a17-459b-9fb8-d87d555c68a0 | shipment_id: 8fbc6504-df16-4696-99e7-31596535cbbf | model_id: f9acbd4c-d4d8-4b2a-ab55-216eb8753e58 | prediction_timestamp: 2025-06-26 21:50:00 | delay_probability: 0.02423 | risk_category: Low | latency_ms: 703
inference_id: 761b134d-2342-44b0-b79b-e69237703f4f | shipment_id: a840b6da-cbd6-4d3a-a95c-8de711bc3ef8 | model_id: 15b31a7f-4c7c-4a2e-bdbe-71cbffd92948 | prediction_timestamp: 2025-11-12 21:38:00 | delay_probability: 0.13642 | risk_category: Low | latency_ms: 590
inference_id: 263c7264-1887-4e43-9ed1-28a437ce63b0 | shipment_id: 5c10d13c-628e-4c86-926d-85736c8a6858 | model_id: 424524e4-4991-409e-a092-f1e52db0f79c | prediction_timestamp: 2025-12-09 14:48:00 | delay_probability: 0.45842 | risk_category: Medium | latency_ms: 770
inference_id: 2f43e921-8410-4d8f-b837-493ca1b1ec1c | shipment_id: f6843947-0aec-4044-891f-88c04af0f54c | model_id: 4d9b5758-cd2c-42f3-83fc-9ccbe9f0b5d5 | prediction_timestamp: 2025-01-22 18:57:00 | delay_probability: 0.2154 | risk_category: Low | latency_ms: 45
inference_id: 1d85fa62-1768-4cd7-a8fb-29191fa31101 | shipment_id: 5206d969-0b1d-42ed-9ba6-8f3216950645 | model_id: ac768de9-da8f-486f-9629-fe047f554e0e | prediction_timestamp: 2026-01-09 10:47:00 | delay_probability: 0.3473 | risk_category: Medium | latency_ms: 644
inference_id: 558c2275-69ad-4df8-913b-e093dc93d8ec | shipment_id: cb6ab04a-3337-47f7-9f4d-7e8d816a8841 | model_id: 68f2bf60-d5f5-4329-a3a9-5225fd23e49f | prediction_timestamp: 2025-08-09 09:19:00 | delay_probability: 0.04936 | risk_category: Low | latency_ms: 217
inference_id: f520cbbd-30be-4175-af17-c6cb1009e650 | shipment_id: 1193b8bc-2189-450d-b625-f1260f8fffac | model_id: a4c98456-1c87-46e3-86a5-c58f4bec797a | prediction_timestamp: 2025-08-30 14:00:00 | delay_probability: 0.70644 | risk_category: High | latency_ms: 639
inference_id: 21b9c2cd-6193-4e0a-909d-33eaed1956bc | shipment_id: 2cb511b6-c54e-40d2-b067-541a05d9e105 | model_id: fc346bb6-e9e7-4068-9f31-0249f4bee5ef | prediction_timestamp: 2025-09-06 11:17:00 | delay_probability: 0.22499 | risk_category: Low | latency_ms: 115
inference_id: 81bb239d-be69-4d2a-a6d2-e6b25278f7d7 | shipment_id: 1587fa19-cc96-4fb1-88ad-a78beec576bf | model_id: 6fa33f5b-7d72-4a7c-9d4b-258f34a38099 | prediction_timestamp: 2025-11-26 13:03:00 | delay_probability: 0.44814 | risk_category: Medium | latency_ms: 637
inference_id: 89aed6c2-c246-4887-b447-0d9996aadf87 | shipment_id: cc60d035-ff07-4eb0-9400-47e1dc84f656 | model_id: 88fee5db-b724-4b30-97fb-0ff542840bf9 | prediction_timestamp: 2025-09-10 17:08:00 | delay_probability: 0.32647 | risk_category: Medium | latency_ms: 576
inference_id: 42c8f6fc-7010-4ce5-9707-0a2d714d26b3 | shipment_id: 13413dd7-2fa4-47c2-9650-36ec70f0edb6 | model_id: ad8144c6-ce40-44e2-bd9c-39641574352d | prediction_timestamp: 2025-08-02 18:11:00 | delay_probability: 0.29105 | risk_category: Medium | latency_ms: 779
inference_id: 491d295d-4f96-4563-9094-cd2b858f6cf5 | shipment_id: a4b0c38f-6f72-4fe1-b430-9c2b2a8db8cf | model_id: 9f2f5e80-3d16-4fdc-9b89-6f21bf945724 | prediction_timestamp: 2026-01-22 13:48:00 | delay_probability: 0.07409 | risk_category: Low | latency_ms: 209
inference_id: 43932bb5-f0e6-416b-a5b3-5e7ea8ee839d | shipment_id: 99dc17ed-f484-4b82-9a3f-fbfc22b338aa | model_id: 39b41e8f-bccc-466d-a88b-003504c15112 | prediction_timestamp: 2025-12-11 20:35:00 | delay_probability: 0.05944 | risk_category: Low | latency_ms: 162
inference_id: d4e4d016-2573-496c-bd4f-d28f761ae84c | shipment_id: bd79c330-6b88-460a-aad1-ddedb9af7d97 | model_id: 96f1bc34-1e6a-4262-8e0c-4a93c66d05eb | prediction_timestamp: 2025-12-11 15:50:00 | delay_probability: 0.17799 | risk_category: Low | latency_ms: 97
inference_id: 95db3711-b556-42ea-b333-32cb7bf3d71c | shipment_id: 2e402f0e-15ab-4be2-aa24-e88a58d77cf8 | model_id: 84c1bcd3-8857-4a17-b4b8-6b93e1ac7690 | prediction_timestamp: 2026-01-02 12:22:00 | delay_probability: 0.05034 | risk_category: Low | latency_ms: 446
inference_id: 16fa97d8-3d37-484f-b0b5-20dec673aeab | shipment_id: c8a0af4e-b793-4359-8b14-d228169c8cb7 | model_id: c80ab606-b54c-4bb2-808e-160ff26e41a7 | prediction_timestamp: 2025-05-25 20:05:00 | delay_probability: 0.10795 | risk_category: Low | latency_ms: 477
inference_id: a6b38ce8-903c-494c-aa36-1de756d57d79 | shipment_id: 0e6f5faf-b948-4e5c-802e-a44b63452e6d | model_id: b8f7e864-9bd6-4377-ab9d-ae1434e4d3fe | prediction_timestamp: 2025-03-31 18:57:00 | delay_probability: 0.11528 | risk_category: Low | latency_ms: 617
inference_id: 618a8cdd-d843-42eb-b874-6c6e07cffe64 | shipment_id: 372908a4-b622-4bcf-8edb-a10fbbcc6f76 | model_id: bd159992-a405-408c-901e-c8d0ead3baab | prediction_timestamp: 2025-02-03 20:29:00 | delay_probability: 0.11455 | risk_category: Low | latency_ms: 230
inference_id: 8bbd25bc-39ae-4215-b115-79f5d567f80d | shipment_id: 092c3a02-f321-44e4-9ac0-e3484de09ec0 | model_id: a0932b79-5866-4b18-9b69-36698629acd0 | prediction_timestamp: 2025-10-30 18:16:00 | delay_probability: 0.23762 | risk_category: Low | latency_ms: 97
inference_id: 2e5cb8b0-a8fe-4410-accf-d6fc02c49ad2 | shipment_id: cfb19ebe-3b52-4b3e-ad71-217f9512262b | model_id: 716f17c1-ad34-4102-9760-678a719f0e3c | prediction_timestamp: 2026-01-26 20:52:00 | delay_probability: 0.16225 | risk_category: Low | latency_ms: 93
inference_id: 2ff8dd8b-71ed-4096-bd68-608eaa51f112 | shipment_id: 058a4df2-a2e2-4763-a595-0a6476fdcaaa | model_id: a66879c6-5e85-48c6-b4f4-18adb340317d | prediction_timestamp: 2025-09-13 15:40:00 | delay_probability: 0.11454 | risk_category: Low | latency_ms: 624
inference_id: ce3addb0-2ecf-4366-aa5a-dc09d3e73264 | shipment_id: d6b8eb00-a8b3-47f6-b66d-d8323a013a05 | model_id: a1ae60d9-6923-47f6-b687-6c85e6d3bf39 | prediction_timestamp: 2025-03-25 20:47:00 | delay_probability: 0.23293 | risk_category: Low | latency_ms: 77
inference_id: aa7a5f9f-0a3f-402e-8ad4-e67598a54fe7 | shipment_id: ca597302-37dd-451c-8cc9-5359b0ee309c | model_id: acbb6af2-9d13-4067-bdd4-d1c68eaff667 | prediction_timestamp: 2025-02-14 16:52:00 | delay_probability: 0.14135 | risk_category: Low | latency_ms: 93
inference_id: 1f1a17b6-2042-4d19-929f-cd44bca206d9 | shipment_id: 58512ff3-bf2f-4308-bbf0-f148a62f7e73 | model_id: 0c3a8467-e795-4e20-88de-6717c7b027af | prediction_timestamp: 2025-03-27 17:30:00 | delay_probability: 0.03246 | risk_category: Low | latency_ms: 254
inference_id: 6acbacff-faa1-471e-a1f1-b998040cbe33 | shipment_id: bcabb58c-2c9c-4a2f-bc6f-faf3ae14e8a4 | model_id: 0d01e001-1194-43d1-81f0-d71bfeb0681e | prediction_timestamp: 2025-02-27 18:32:00 | delay_probability: 0.21676 | risk_category: Low | latency_ms: 603
inference_id: 1c687cee-9f2b-4a5f-92b9-3110ea01a90c | shipment_id: d0e551f0-75fe-458a-98aa-85d2e874fc4e | model_id: e5bf73f3-9d32-4044-94ec-a7ace45ed29c | prediction_timestamp: 2025-01-19 21:15:00 | delay_probability: 0.19856 | risk_category: Low | latency_ms: 758
inference_id: 0ced04ac-80fe-46b5-a01d-477eafd55247 | shipment_id: e84754ee-90a7-49d8-b1cb-91e25d6f14b1 | model_id: 13115393-fe0b-4a08-9775-3c48f057efc6 | prediction_timestamp: 2025-06-01 20:36:00 | delay_probability: 0.03846 | risk_category: Low | latency_ms: 176
inference_id: 85b8c359-5feb-4687-a4f5-e1d6f86d93dd | shipment_id: b2ba2915-4bbc-4cb3-a436-4ac74d900143 | model_id: 56cf2ab1-3b38-41f9-a280-560d84304364 | prediction_timestamp: 2025-08-09 17:26:00 | delay_probability: 0.46489 | risk_category: Medium | latency_ms: 176
inference_id: 915ab791-1dc3-4647-a947-0d8589c25de7 | shipment_id: 1e93ec7e-3b7d-4bbb-9c2c-f2e2b4bbdb61 | model_id: de6ded0c-51f7-4737-8d70-35b1394d635c | prediction_timestamp: 2026-03-09 20:15:00 | delay_probability: 0.1496 | risk_category: Low | latency_ms: 348
inference_id: 68d6e2d9-839b-4dff-abb4-a6cf18b9d69f | shipment_id: ec47850d-896c-4165-a499-6ce1ffcc4e0f | model_id: 45b1c41a-bb99-472b-95ac-f7c16fb3aa75 | prediction_timestamp: 2025-06-15 11:03:00 | delay_probability: 0.09562 | risk_category: Low | latency_ms: 676
inference_id: f5c67b63-9164-4063-a205-faa88a73045d | shipment_id: 52cd332f-7741-49f7-92f5-5d96fdcc831e | model_id: e16043c4-a85b-4d09-8f16-8601961be6d6 | prediction_timestamp: 2025-10-03 17:10:00 | delay_probability: 0.35029 | risk_category: Medium | latency_ms: 267
inference_id: 8254dfbe-4946-4aef-963c-109cfe10d651 | shipment_id: 685d6ba9-d20d-4190-9be3-6c2c4e6b6cef | model_id: 5dafb855-41db-4ff5-a750-1c8196604be2 | prediction_timestamp: 2025-09-07 15:00:00 | delay_probability: 0.09884 | risk_category: Low | latency_ms: 578
inference_id: ce7ec47b-fa53-4617-a0ff-8e9113e29a66 | shipment_id: 93db8f47-0168-416d-a8ef-f20d04b97955 | model_id: dbcc78c1-4de8-4290-8e3f-08d5aaa245b8 | prediction_timestamp: 2025-02-01 08:18:00 | delay_probability: 0.1142 | risk_category: Low | latency_ms: 259
inference_id: c5ca3acc-6ec0-4047-81f7-c418647a9046 | shipment_id: 7e6ff434-d3c5-4ea2-9e34-5ca91ac47015 | model_id: 830773fa-f1e3-4944-836c-dc931ef0685d | prediction_timestamp: 2026-03-09 21:05:00 | delay_probability: 0.29039 | risk_category: Medium | latency_ms: 376
inference_id: f4767653-9657-4ac4-a73c-0cfe367d28d3 | shipment_id: 07714664-15ef-4f28-8288-279314363ac4 | model_id: ecb2e240-03b5-477e-a3f3-51b729201a20 | prediction_timestamp: 2025-07-21 09:38:00 | delay_probability: 0.22054 | risk_category: Low | latency_ms: 358
inference_id: b5ed83cf-9c02-4a05-a5fc-ca99329b97ab | shipment_id: f282ef7f-9586-479e-b359-ec4a69f685ae | model_id: 183c0ad2-7860-442b-aabf-07f1095bd8a1 | prediction_timestamp: 2025-01-21 14:06:00 | delay_probability: 0.79541 | risk_category: Critical | latency_ms: 151
inference_id: 05fbfc89-429c-451c-abf0-768568ffa24e | shipment_id: c3eb1189-9de3-41b9-a7a4-77737986ff41 | model_id: 1e0c67ae-494d-4fe6-aeae-722fcbb175d1 | prediction_timestamp: 2025-04-12 16:11:00 | delay_probability: 0.45107 | risk_category: Medium | latency_ms: 263
inference_id: 849d6ac0-105d-4377-bc9f-904fe062d2c8 | shipment_id: d459aba0-4cca-4345-9798-6af15aa3c5f0 | model_id: 75e1d401-069b-4f93-9a96-27c8d42400fc | prediction_timestamp: 2025-05-31 16:29:00 | delay_probability: 0.29098 | risk_category: Medium | latency_ms: 169
inference_id: bc1f4f26-b6e7-498f-a2ae-636e5d070988 | shipment_id: 187ea3ee-ebe1-48fa-91ea-8f754f59e815 | model_id: ea73d319-83c9-4571-b2c6-acc5ecaae319 | prediction_timestamp: 2025-05-02 19:32:00 | delay_probability: 0.77473 | risk_category: High | latency_ms: 469
inference_id: 6dbb8086-d5de-4856-9ddd-6d13c51f8c61 | shipment_id: 87473e7b-63fe-4ff8-ba96-b62f1d667403 | model_id: c85a798f-7166-4628-a52d-dd9b1deb66c7 | prediction_timestamp: 2025-03-25 13:01:00 | delay_probability: 0.22463 | risk_category: Low | latency_ms: 107
inference_id: eb08fe03-8262-4f7c-bfc3-6f27ddd5441e | shipment_id: a99d57de-5147-4954-9f2b-8b0514cc74ef | model_id: 6143cd35-2f6e-4af7-9dec-33946edf1da3 | prediction_timestamp: 2026-01-22 15:43:00 | delay_probability: 0.22227 | risk_category: Low | latency_ms: 210
inference_id: b63fda2a-b056-47c0-a39b-a7385806996e | shipment_id: 84c161bd-c9ae-41fa-a277-9e0ebc68257e | model_id: 88d4743f-d5cd-42dc-bd98-ed6746df528c | prediction_timestamp: 2025-01-10 17:47:00 | delay_probability: 0.39904 | risk_category: Medium | latency_ms: 100
inference_id: 06fc336b-17d7-4485-bf2c-2d2fd8eb2a0c | shipment_id: 3bf8ea34-bc69-4b91-8052-661fc7af9e67 | model_id: e5c1087d-7663-4698-8795-22ad6b90d02c | prediction_timestamp: 2025-09-12 16:56:00 | delay_probability: 0.05366 | risk_category: Low | latency_ms: 487
inference_id: 40ec7994-6a52-4638-8d88-513c1677c639 | shipment_id: 46024c6d-eb18-40e9-be87-93f34c2a7eab | model_id: 96763a96-423e-4c59-b12a-4b2494d864b7 | prediction_timestamp: 2026-02-18 13:49:00 | delay_probability: 0.06956 | risk_category: Low | latency_ms: 454
inference_id: ae33f8bb-6048-4fa3-85d4-9859dcb217e8 | shipment_id: 25aa9194-9039-4096-a30b-570eb3bfcf4e | model_id: 95937754-693d-4459-b40e-d0b3c7381836 | prediction_timestamp: 2025-03-21 16:21:00 | delay_probability: 0.07069 | risk_category: Low | latency_ms: 564
inference_id: 7ab1a76b-505f-405b-a8dc-c5bb1275db94 | shipment_id: b53484bd-122c-408f-952e-e4852d877162 | model_id: f4f0d80c-9ca6-4170-a482-de00d94db66d | prediction_timestamp: 2025-01-14 09:25:00 | delay_probability: 0.25975 | risk_category: Low | latency_ms: 236
inference_id: 160373cd-2b4c-4e5f-a7b0-f6fc55c9d926 | shipment_id: dacc3a5c-632e-4c41-a1c8-902eb4848517 | model_id: ce3f2f39-34b4-43d2-a841-cc828e345179 | prediction_timestamp: 2025-08-13 14:48:00 | delay_probability: 0.10161 | risk_category: Low | latency_ms: 499
inference_id: b920cb07-021c-48f8-b497-70d66de47baf | shipment_id: bbcb7877-0664-4500-a7d9-fc372a853111 | model_id: 355ed7c6-e6a9-4865-8e44-468d8005b15e | prediction_timestamp: 2026-02-25 09:32:00 | delay_probability: 0.49533 | risk_category: Medium | latency_ms: 288
inference_id: cfbb5abe-6673-4cb5-bb0f-ce97bd9c2675 | shipment_id: c3ef925e-ed99-420e-8a7d-a23a6b19ec46 | model_id: c90905f4-4b34-4516-ae41-67d121cc05ef | prediction_timestamp: 2025-05-28 18:43:00 | delay_probability: 0.11537 | risk_category: Low | latency_ms: 95
inference_id: cad7f03c-25cb-409a-91f6-216907c71230 | shipment_id: b95199fe-7384-49be-bd92-61c5ed52b574 | model_id: b59b2783-ec79-4092-bc14-b63b0a478204 | prediction_timestamp: 2025-05-29 14:22:00 | delay_probability: 0.11145 | risk_category: Low | latency_ms: 179
inference_id: 084c895f-c3d8-4614-a7e6-d1230833a1dd | shipment_id: 9c451479-f6cc-4b01-a463-6ed5690de64f | model_id: 40ff2c5f-cc7e-49f5-90b8-92a20fa6caab | prediction_timestamp: 2026-02-13 09:40:00 | delay_probability: 0.27775 | risk_category: Low | latency_ms: 354
inference_id: 514db268-f5a4-4dbc-b9f2-185034f68415 | shipment_id: fd9aac3e-b931-45f4-96e5-00183d4243ba | model_id: 12d71e08-f8bf-44bc-a66d-f3df5ff49daf | prediction_timestamp: 2025-10-22 14:34:00 | delay_probability: 0.09456 | risk_category: Low | latency_ms: 722
inference_id: de40c334-1a68-4ba9-990d-d5915485324a | shipment_id: d108a628-0c2e-4c6d-9b77-43e0f6090f60 | model_id: 9f832365-5b98-4e45-8f4c-dfc6cf459623 | prediction_timestamp: 2025-10-14 13:14:00 | delay_probability: 0.27232 | risk_category: Low | latency_ms: 324
inference_id: 273fbf76-256a-4a0a-aa8b-2eb43f5085fc | shipment_id: f2f63c08-af29-4ea2-b9bb-1632e0532133 | model_id: e538e5f7-68bf-4433-bcc6-ef569c0ec8d3 | prediction_timestamp: 2025-05-08 16:29:00 | delay_probability: 0.21697 | risk_category: Low | latency_ms: 431
inference_id: 2e698d4e-ed91-4c90-9eea-8564b28f4a13 | shipment_id: c4e233d0-e828-4a54-bff4-cf70df7e03ea | model_id: cea0dde2-04d0-4fd3-a25b-217ec99e0194 | prediction_timestamp: 2025-05-18 20:07:00 | delay_probability: 0.41107 | risk_category: Medium | latency_ms: 396
inference_id: ae6d51c6-d67b-4170-8431-ceccb7e7d49f | shipment_id: e2e4fa68-9939-483e-b0ea-3db5b668e594 | model_id: a25790b8-414b-4915-8a8c-ff6d03a74b8b | prediction_timestamp: 2025-11-03 17:19:00 | delay_probability: 0.3527 | risk_category: Medium | latency_ms: 417
