Sheet Name: Weather

weather_id: 6740d2f9-10b2-4458-8e77-f07d72eeb2e2 | city: Guangzhou | forecast_date: 2025-09-04 00:00:00 | weather_condition: High Wind | temperature: 26.03 | rainfall: 10.98 | humidity: 30.19 | wind_speed: 39.45 | visibility: 5.13
weather_id: a7ec9e77-78f8-4312-bc8a-995080198b6b | city: Frankfurt | forecast_date: 2026-04-19 00:00:00 | weather_condition: Rain | temperature: 14.27 | rainfall: 22.57 | humidity: 57.9 | wind_speed: 12.62 | visibility: 8.31
weather_id: 5270829d-4030-41a5-bb14-93bdf41fe552 | city: London | forecast_date: 2025-08-05 00:00:00 | weather_condition: Cloudy | temperature: 27.1 | rainfall: 3.88 | humidity: 36.81 | wind_speed: 3.88 | visibility: 5.57
weather_id: 591fb86a-0983-4a1b-aa5d-1555945578e9 | city: Chicago | forecast_date: 2025-10-04 00:00:00 | weather_condition: Rain | temperature: 25.87 | rainfall: 28.29 | humidity: 42.38 | wind_speed: 21.97 | visibility: 14.54
weather_id: dfea132a-9608-4da6-a082-dfc7faf3fd79 | city: Hamburg | forecast_date: 2025-11-02 00:00:00 | weather_condition: Clear | temperature: 30.81 | rainfall: 0.0 | humidity: 70.46 | wind_speed: 6.62 | visibility: 8.16
weather_id: 62924068-c6ff-4356-a19a-6c77b9b51821 | city: Shenzhen | forecast_date: 2026-04-16 00:00:00 | weather_condition: Heavy Rain | temperature: 31.72 | rainfall: 93.95 | humidity: 46.9 | wind_speed: 32.9 | visibility: 3.36
weather_id: d7211184-429a-4e18-a5dc-17429ee3ef58 | city: Amsterdam | forecast_date: 2026-06-11 00:00:00 | weather_condition: Clear | temperature: 25.25 | rainfall: 0.0 | humidity: 34.95 | wind_speed: 9.93 | visibility: 6.01
weather_id: db6b6eff-a0ff-4baf-ad78-0a1dfbb35111 | city: Shenzhen | forecast_date: 2026-01-07 00:00:00 | weather_condition: Cloudy | temperature: 13.34 | rainfall: 3.61 | humidity: 32.6 | wind_speed: 27.28 | visibility: 9.43
weather_id: 61ce1a80-d453-431f-9c51-a65b15125bc5 | city: Kolkata | forecast_date: 2025-04-09 00:00:00 | weather_condition: Cloudy | temperature: 10.69 | rainfall: 0.88 | humidity: 81.43 | wind_speed: 11.97 | visibility: 11.73
weather_id: 4ac95b40-7c73-40b8-b87a-022fd378e6bf | city: Kolkata | forecast_date: 2026-05-10 00:00:00 | weather_condition: Rain | temperature: 29.35 | rainfall: 32.45 | humidity: 46.72 | wind_speed: 21.77 | visibility: 5.85
weather_id: f58722a3-45a0-495e-b307-bcc7ed1dea59 | city: Tokyo | forecast_date: 2026-03-05 00:00:00 | weather_condition: Clear | temperature: 22.88 | rainfall: 0.0 | humidity: 87.58 | wind_speed: 27.74 | visibility: 8.19
weather_id: 6af37159-f96d-4a44-90cf-941e6348fc80 | city: Seoul | forecast_date: 2026-03-03 00:00:00 | weather_condition: High Wind | temperature: 22.54 | rainfall: 4.79 | humidity: 87.85 | wind_speed: 41.37 | visibility: 8.66
weather_id: 3f530c34-1e00-41e8-870e-adf36fa05285 | city: Busan | forecast_date: 2026-06-13 00:00:00 | weather_condition: Fog | temperature: 12.57 | rainfall: 6.43 | humidity: 39.51 | wind_speed: 4.76 | visibility: 1.42
weather_id: 00b89afe-51fa-4123-a0a1-95c53714353d | city: Kolkata | forecast_date: 2025-09-14 00:00:00 | weather_condition: Heavy Rain | temperature: 12.74 | rainfall: 70.37 | humidity: 87.97 | wind_speed: 7.43 | visibility: 4.53
weather_id: 8f879da4-a63c-4b35-9b80-226379d8af90 | city: Shenzhen | forecast_date: 2025-01-22 00:00:00 | weather_condition: Clear | temperature: 22.38 | rainfall: 0.0 | humidity: 68.89 | wind_speed: 6.42 | visibility: 13.67
weather_id: 02ebf7b3-bcfc-4733-91be-85274adb594a | city: Ningbo | forecast_date: 2025-06-03 00:00:00 | weather_condition: Cloudy | temperature: 27.74 | rainfall: 0.41 | humidity: 63.2 | wind_speed: 24.26 | visibility: 11.14
weather_id: fcc7d0ee-25b8-40d9-ba01-d674d0ba47c0 | city: Frankfurt | forecast_date: 2026-06-24 00:00:00 | weather_condition: Rain | temperature: 30.6 | rainfall: 22.88 | humidity: 56.62 | wind_speed: 15.64 | visibility: 9.59
weather_id: 71507fb1-0ce7-43cb-a784-bce903c8a3d0 | city: Chicago | forecast_date: 2025-10-15 00:00:00 | weather_condition: Rain | temperature: 11.97 | rainfall: 19.24 | humidity: 41.22 | wind_speed: 9.13 | visibility: 12.34
weather_id: fcd7d06e-e061-4782-8362-752911b29314 | city: Amsterdam | forecast_date: 2025-11-12 00:00:00 | weather_condition: Cloudy | temperature: 12.52 | rainfall: 1.8 | humidity: 91.16 | wind_speed: 16.19 | visibility: 5.98
weather_id: 65661392-3d04-4f4f-9460-c165de754591 | city: New York | forecast_date: 2025-01-04 00:00:00 | weather_condition: Rain | temperature: 28.16 | rainfall: 22.5 | humidity: 94.51 | wind_speed: 7.67 | visibility: 5.67
weather_id: 4a1a51e2-506c-45f7-bc45-ec99dd375cea | city: Mumbai | forecast_date: 2025-03-08 00:00:00 | weather_condition: Cloudy | temperature: 12.95 | rainfall: 0.06 | humidity: 43.44 | wind_speed: 7.75 | visibility: 14.65
weather_id: 92f6e00f-af35-4eba-b26a-18928f4b94b0 | city: Dubai | forecast_date: 2026-05-18 00:00:00 | weather_condition: Cloudy | temperature: 19.3 | rainfall: 1.84 | humidity: 41.6 | wind_speed: 6.43 | visibility: 9.7
weather_id: a2f1cf23-d9c1-43ac-ac2f-86a793fa94ae | city: Dubai | forecast_date: 2026-02-13 00:00:00 | weather_condition: Heavy Rain | temperature: 12.13 | rainfall: 64.39 | humidity: 90.79 | wind_speed: 21.22 | visibility: 4.83
weather_id: 0d6aa23a-d638-440f-a357-dcc811316965 | city: Incheon | forecast_date: 2025-11-11 00:00:00 | weather_condition: Cloudy | temperature: 16.16 | rainfall: 1.61 | humidity: 72.16 | wind_speed: 22.14 | visibility: 8.18
weather_id: 9817c1b3-6272-4cbd-bd6b-df31132fb15c | city: Bremen | forecast_date: 2026-03-27 00:00:00 | weather_condition: Rain | temperature: 26.53 | rainfall: 30.45 | humidity: 92.53 | wind_speed: 9.13 | visibility: 8.97
weather_id: 086c3e31-0994-491a-95fd-9dc1a30a5e05 | city: Yokohama | forecast_date: 2025-06-13 00:00:00 | weather_condition: Rain | temperature: 21.48 | rainfall: 11.5 | humidity: 30.09 | wind_speed: 10.1 | visibility: 7.32
weather_id: fc716b60-dff4-4b00-bc7f-d563870cb653 | city: Bremen | forecast_date: 2025-11-06 00:00:00 | weather_condition: Clear | temperature: 26.45 | rainfall: 0.0 | humidity: 73.48 | wind_speed: 33.03 | visibility: 14.59
weather_id: 20ff658c-3464-47ae-898a-d2b46442eaa5 | city: Ahmedabad | forecast_date: 2025-02-08 00:00:00 | weather_condition: Clear | temperature: 25.63 | rainfall: 0.0 | humidity: 67.69 | wind_speed: 21.48 | visibility: 6.61
weather_id: 9998ec3f-710d-45dc-8762-6b39ea2b74a6 | city: Shanghai | forecast_date: 2025-02-04 00:00:00 | weather_condition: Clear | temperature: 22.68 | rainfall: 0.0 | humidity: 93.16 | wind_speed: 32.63 | visibility: 13.4
weather_id: b91e32a6-a775-4896-94f8-7ff871dc662e | city: Houston | forecast_date: 2026-03-19 00:00:00 | weather_condition: Heavy Rain | temperature: 33.48 | rainfall: 109.91 | humidity: 79.35 | wind_speed: 25.43 | visibility: 1.34
weather_id: 45c5a45a-a4e0-493a-acd3-0f9a7d3b8b9b | city: Shanghai | forecast_date: 2025-09-07 00:00:00 | weather_condition: Cloudy | temperature: 30.14 | rainfall: 1.98 | humidity: 48.61 | wind_speed: 3.18 | visibility: 5.06
weather_id: a9fcd987-9106-4291-bfa1-73e7acd24760 | city: Guangzhou | forecast_date: 2026-05-30 00:00:00 | weather_condition: Clear | temperature: 18.41 | rainfall: 0.0 | humidity: 51.5 | wind_speed: 8.26 | visibility: 11.4
weather_id: 2da1a752-db1e-416f-b16a-855bb190df55 | city: Amsterdam | forecast_date: 2025-08-17 00:00:00 | weather_condition: Rain | temperature: 22.45 | rainfall: 30.81 | humidity: 62.52 | wind_speed: 33.6 | visibility: 7.36
weather_id: caf959c8-b106-4119-8558-bde6a95b587c | city: Delhi | forecast_date: 2025-04-21 00:00:00 | weather_condition: Clear | temperature: 35.21 | rainfall: 0.0 | humidity: 62.77 | wind_speed: 28.77 | visibility: 7.05
weather_id: 01552898-c3b5-4430-935f-23104a222f5f | city: Shanghai | forecast_date: 2025-12-25 00:00:00 | weather_condition: Heavy Rain | temperature: 23.17 | rainfall: 113.29 | humidity: 31.67 | wind_speed: 33.03 | visibility: 3.14
weather_id: a65491c5-3c20-4544-adca-90c6d78afe0b | city: Busan | forecast_date: 2026-06-17 00:00:00 | weather_condition: Cloudy | temperature: 19.7 | rainfall: 0.81 | humidity: 62.49 | wind_speed: 19.94 | visibility: 14.63
weather_id: 5cc3d3b3-d56a-4f42-8b44-0a7532670581 | city: Houston | forecast_date: 2025-01-01 00:00:00 | weather_condition: Cloudy | temperature: 19.06 | rainfall: 3.85 | humidity: 45.79 | wind_speed: 7.23 | visibility: 8.26
weather_id: cb26c294-5923-4dfa-bcfb-469b8bf3cc69 | city: Incheon | forecast_date: 2026-03-19 00:00:00 | weather_condition: Rain | temperature: 15.66 | rainfall: 26.13 | humidity: 40.81 | wind_speed: 5.72 | visibility: 9.51
weather_id: 67665aa6-ce5f-458c-a02d-a5a33d5ffde6 | city: Felixstowe | forecast_date: 2026-04-26 00:00:00 | weather_condition: Clear | temperature: 35.0 | rainfall: 0.0 | humidity: 30.06 | wind_speed: 22.4 | visibility: 11.99
weather_id: d30ce35f-9887-4bed-8172-cd144a756ea5 | city: Delhi | forecast_date: 2025-07-28 00:00:00 | weather_condition: Heavy Rain | temperature: 13.98 | rainfall: 116.04 | humidity: 33.17 | wind_speed: 8.47 | visibility: 4.11
weather_id: 777bf762-d334-4087-bc6c-d620b4ab602e | city: Manchester | forecast_date: 2025-09-26 00:00:00 | weather_condition: Clear | temperature: 33.35 | rainfall: 0.0 | humidity: 52.49 | wind_speed: 19.1 | visibility: 12.87
weather_id: 26ae67a4-d3ca-40bb-b857-10c27d27080b | city: Manchester | forecast_date: 2026-06-10 00:00:00 | weather_condition: Rain | temperature: 35.79 | rainfall: 8.13 | humidity: 57.65 | wind_speed: 8.45 | visibility: 12.37
weather_id: b6af26fd-9584-4596-adfc-96b5c67e4038 | city: Delhi | forecast_date: 2025-06-04 00:00:00 | weather_condition: Rain | temperature: 34.33 | rainfall: 25.98 | humidity: 55.99 | wind_speed: 10.38 | visibility: 8.33
weather_id: 4f8b18f0-8165-45f2-8a85-24fa53514f33 | city: Incheon | forecast_date: 2025-05-27 00:00:00 | weather_condition: Cloudy | temperature: 35.36 | rainfall: 2.81 | humidity: 86.43 | wind_speed: 31.64 | visibility: 13.52
weather_id: a7940502-4d91-443a-bcb8-305b595af88d | city: London | forecast_date: 2026-05-01 00:00:00 | weather_condition: Clear | temperature: 10.2 | rainfall: 0.0 | humidity: 34.1 | wind_speed: 8.26 | visibility: 12.22
weather_id: 1ae8a83a-1d62-450d-a28d-fc54094f1b0a | city: Guangzhou | forecast_date: 2026-06-13 00:00:00 | weather_condition: Clear | temperature: 35.5 | rainfall: 0.0 | humidity: 70.41 | wind_speed: 28.19 | visibility: 5.58
weather_id: a994e651-17a7-4ba3-945b-af1468964f63 | city: Chennai | forecast_date: 2026-06-17 00:00:00 | weather_condition: Rain | temperature: 31.16 | rainfall: 7.48 | humidity: 53.91 | wind_speed: 7.12 | visibility: 6.96
weather_id: ccc96fe3-abdb-44e0-adcc-b5201d76f0bf | city: Ningbo | forecast_date: 2026-06-15 00:00:00 | weather_condition: Cloudy | temperature: 23.22 | rainfall: 1.57 | humidity: 33.89 | wind_speed: 17.64 | visibility: 10.37
weather_id: f34eea08-615e-4d89-8d4d-7b379f0f10be | city: Singapore | forecast_date: 2025-12-22 00:00:00 | weather_condition: Clear | temperature: 11.85 | rainfall: 0.0 | humidity: 76.11 | wind_speed: 18.38 | visibility: 6.94
weather_id: 6feccfa7-8c5e-4a6f-b5fb-bad69dffd6f4 | city: Incheon | forecast_date: 2025-09-15 00:00:00 | weather_condition: Rain | temperature: 20.64 | rainfall: 23.74 | humidity: 53.2 | wind_speed: 27.23 | visibility: 10.63
weather_id: 73f1e041-2cb9-43a5-8150-69e2dafd284d | city: Sharjah | forecast_date: 2025-12-01 00:00:00 | weather_condition: Clear | temperature: 19.72 | rainfall: 0.0 | humidity: 88.77 | wind_speed: 26.09 | visibility: 5.46
weather_id: 4d029c1c-0d21-434e-a6c4-353579cbbff8 | city: Tokyo | forecast_date: 2025-08-07 00:00:00 | weather_condition: Heavy Rain | temperature: 25.91 | rainfall: 107.14 | humidity: 44.12 | wind_speed: 26.0 | visibility: 3.59
weather_id: 74dff2c6-e97d-47e6-beb1-2f9fe85edbf8 | city: Shanghai | forecast_date: 2025-02-12 00:00:00 | weather_condition: Clear | temperature: 17.09 | rainfall: 0.0 | humidity: 54.97 | wind_speed: 28.76 | visibility: 12.69
weather_id: 2135d667-9f76-4374-9cf0-790a4b4f90e3 | city: Ahmedabad | forecast_date: 2025-05-03 00:00:00 | weather_condition: Clear | temperature: 17.87 | rainfall: 0.0 | humidity: 89.69 | wind_speed: 28.5 | visibility: 6.97
weather_id: be2d749c-5daf-46b5-897c-85c435fb8ff2 | city: Dubai | forecast_date: 2025-08-14 00:00:00 | weather_condition: Clear | temperature: 29.97 | rainfall: 0.0 | humidity: 49.9 | wind_speed: 28.1 | visibility: 13.2
weather_id: 32f0ac3a-a843-4b92-b1ce-415c72a4e94d | city: Osaka | forecast_date: 2025-01-23 00:00:00 | weather_condition: Rain | temperature: 15.7 | rainfall: 26.19 | humidity: 69.74 | wind_speed: 14.24 | visibility: 8.81
weather_id: 88cf7611-b79c-4ba6-8fa3-5cff84f71529 | city: Chicago | forecast_date: 2025-05-27 00:00:00 | weather_condition: Rain | temperature: 30.9 | rainfall: 9.54 | humidity: 30.66 | wind_speed: 34.13 | visibility: 10.34
weather_id: fc80efc4-84b9-4f60-894a-d2dd0b04cbca | city: Rotterdam | forecast_date: 2025-12-31 00:00:00 | weather_condition: Clear | temperature: 29.17 | rainfall: 0.0 | humidity: 42.81 | wind_speed: 31.41 | visibility: 8.38
weather_id: 52ec0184-d4d3-43da-8a5c-1962f1aabb78 | city: Chennai | forecast_date: 2025-10-19 00:00:00 | weather_condition: Fog | temperature: 17.36 | rainfall: 5.74 | humidity: 65.19 | wind_speed: 6.86 | visibility: 1.92
weather_id: 0a57e01e-0599-48e1-a473-eabf83ab2c39 | city: Incheon | forecast_date: 2025-07-10 00:00:00 | weather_condition: Clear | temperature: 20.84 | rainfall: 0.0 | humidity: 40.0 | wind_speed: 20.12 | visibility: 9.41
weather_id: 7cc2eb04-d6a6-471d-85ef-2d833a29c8b8 | city: Delhi | forecast_date: 2025-08-04 00:00:00 | weather_condition: Clear | temperature: 15.54 | rainfall: 0.0 | humidity: 51.61 | wind_speed: 15.92 | visibility: 12.13
weather_id: 07b1e3a1-2b2f-494e-8d1c-d72346517533 | city: Delhi | forecast_date: 2025-09-06 00:00:00 | weather_condition: Clear | temperature: 13.81 | rainfall: 0.0 | humidity: 79.28 | wind_speed: 24.64 | visibility: 10.14
weather_id: f136381b-2a25-4cd3-b100-1fe83c9381a4 | city: Rotterdam | forecast_date: 2025-10-20 00:00:00 | weather_condition: Rain | temperature: 26.41 | rainfall: 16.59 | humidity: 49.06 | wind_speed: 9.46 | visibility: 6.9
weather_id: 68600200-c135-40b7-b243-cfc8fab134da | city: Rotterdam | forecast_date: 2026-02-02 00:00:00 | weather_condition: Clear | temperature: 29.1 | rainfall: 0.0 | humidity: 91.14 | wind_speed: 5.59 | visibility: 12.97
weather_id: 0f5d8e70-432c-4467-9b9a-99e7f9dd45a6 | city: Osaka | forecast_date: 2026-04-04 00:00:00 | weather_condition: Rain | temperature: 15.63 | rainfall: 24.1 | humidity: 91.76 | wind_speed: 16.62 | visibility: 14.87
weather_id: 373b7d11-0868-4661-8851-b91ec6e59857 | city: Chennai | forecast_date: 2025-06-14 00:00:00 | weather_condition: Fog | temperature: 9.38 | rainfall: 11.28 | humidity: 94.32 | wind_speed: 25.13 | visibility: 0.93
weather_id: a3e8d6dc-3f03-4e41-a6f2-bc3267394f87 | city: Chicago | forecast_date: 2025-11-13 00:00:00 | weather_condition: Cloudy | temperature: 14.28 | rainfall: 2.28 | humidity: 59.8 | wind_speed: 25.45 | visibility: 8.27
weather_id: bfa4beaf-7939-4e7f-82a3-6dfb0b27dfae | city: Guangzhou | forecast_date: 2025-10-23 00:00:00 | weather_condition: Cloudy | temperature: 19.27 | rainfall: 3.1 | humidity: 61.23 | wind_speed: 28.76 | visibility: 9.16
weather_id: c17e7940-da7a-455f-b6ac-f9719282a61e | city: Hyderabad | forecast_date: 2025-09-28 00:00:00 | weather_condition: Cloudy | temperature: 20.89 | rainfall: 2.29 | humidity: 57.93 | wind_speed: 10.34 | visibility: 9.59
weather_id: bdd3d0d3-255a-41e4-936d-9b8175be0352 | city: New York | forecast_date: 2025-08-16 00:00:00 | weather_condition: Clear | temperature: 16.39 | rainfall: 0.0 | humidity: 38.41 | wind_speed: 23.01 | visibility: 13.45
weather_id: 2cd121da-4dcb-424b-b46f-717a42acea4a | city: Rotterdam | forecast_date: 2026-03-16 00:00:00 | weather_condition: Cloudy | temperature: 13.08 | rainfall: 2.83 | humidity: 90.74 | wind_speed: 5.63 | visibility: 7.88
weather_id: d81d025f-712f-43ac-9624-44eef11bf299 | city: Bremen | forecast_date: 2025-05-31 00:00:00 | weather_condition: Rain | temperature: 17.82 | rainfall: 27.96 | humidity: 70.92 | wind_speed: 13.42 | visibility: 8.63
weather_id: c56986f1-339e-4f57-bde6-8e78dd7258b3 | city: Bremen | forecast_date: 2025-10-27 00:00:00 | weather_condition: Clear | temperature: 15.71 | rainfall: 0.0 | humidity: 72.97 | wind_speed: 27.85 | visibility: 10.17
weather_id: 17c9e2f9-d4fc-46eb-b01d-103c504c944e | city: Yokohama | forecast_date: 2026-06-11 00:00:00 | weather_condition: Heatwave | temperature: 39.67 | rainfall: 1.89 | humidity: 67.54 | wind_speed: 17.25 | visibility: 12.18
weather_id: 8caabeed-a50c-4b81-95bf-0bba73638279 | city: Guangzhou | forecast_date: 2025-02-19 00:00:00 | weather_condition: Storm | temperature: 22.43 | rainfall: 68.54 | humidity: 65.18 | wind_speed: 90.23 | visibility: 2.97
weather_id: 5efeef18-9a40-4a9c-8f8b-d257f805b9ed | city: Frankfurt | forecast_date: 2025-04-04 00:00:00 | weather_condition: Clear | temperature: 16.82 | rainfall: 0.0 | humidity: 65.14 | wind_speed: 23.02 | visibility: 8.4
weather_id: ff434069-f0cd-4efb-a2ff-788e401f9aa1 | city: Delhi | forecast_date: 2025-11-18 00:00:00 | weather_condition: Heavy Rain | temperature: 13.63 | rainfall: 111.72 | humidity: 42.76 | wind_speed: 20.97 | visibility: 4.84
weather_id: 6138eadd-5518-481c-95ae-30100e4a4072 | city: Incheon | forecast_date: 2025-10-05 00:00:00 | weather_condition: Clear | temperature: 20.96 | rainfall: 0.0 | humidity: 41.95 | wind_speed: 31.11 | visibility: 5.51
weather_id: 27243512-dff0-423a-8a0c-2e4d289d9fc3 | city: Incheon | forecast_date: 2025-03-21 00:00:00 | weather_condition: Heavy Rain | temperature: 35.62 | rainfall: 83.75 | humidity: 34.2 | wind_speed: 4.04 | visibility: 3.36
weather_id: dd5ab299-a4de-4b90-95e6-11b875ef2d52 | city: Chicago | forecast_date: 2025-01-22 00:00:00 | weather_condition: Clear | temperature: 20.71 | rainfall: 0.0 | humidity: 32.52 | wind_speed: 4.14 | visibility: 7.01
weather_id: 39127edd-7212-45c1-b7ad-153fee7719ad | city: Houston | forecast_date: 2026-04-07 00:00:00 | weather_condition: Cloudy | temperature: 20.68 | rainfall: 0.74 | humidity: 62.73 | wind_speed: 25.97 | visibility: 13.17
weather_id: 64402189-f1da-4caa-8718-41442b18a2c1 | city: Bengaluru | forecast_date: 2025-05-19 00:00:00 | weather_condition: Fog | temperature: 15.49 | rainfall: 2.91 | humidity: 84.04 | wind_speed: 17.09 | visibility: 1.82
weather_id: 68fdff89-bd54-4e38-9d52-41f2053555e3 | city: Incheon | forecast_date: 2025-11-02 00:00:00 | weather_condition: Cloudy | temperature: 33.27 | rainfall: 2.01 | humidity: 63.39 | wind_speed: 31.68 | visibility: 9.17
weather_id: 03538ca7-f3a1-4287-9cf3-c7374ecff144 | city: Singapore | forecast_date: 2026-05-21 00:00:00 | weather_condition: Clear | temperature: 25.99 | rainfall: 0.0 | humidity: 56.45 | wind_speed: 21.39 | visibility: 9.89
weather_id: 8ffb429f-7cfa-49e4-925d-74ed7a839d56 | city: Chennai | forecast_date: 2025-03-19 00:00:00 | weather_condition: Cloudy | temperature: 30.07 | rainfall: 1.79 | humidity: 40.51 | wind_speed: 9.38 | visibility: 12.59
weather_id: 436fbaf4-54fc-4458-bf37-634a91f1fd7d | city: Shanghai | forecast_date: 2025-01-27 00:00:00 | weather_condition: Rain | temperature: 11.83 | rainfall: 8.08 | humidity: 78.03 | wind_speed: 16.53 | visibility: 5.35
weather_id: edbad218-6b23-49f4-bdf7-9c79a213dfff | city: Singapore | forecast_date: 2026-03-10 00:00:00 | weather_condition: Clear | temperature: 34.12 | rainfall: 0.0 | humidity: 89.28 | wind_speed: 31.26 | visibility: 6.86
weather_id: f385d1fa-4759-49bf-a441-31d1713988d3 | city: Chicago | forecast_date: 2025-07-17 00:00:00 | weather_condition: High Wind | temperature: 14.22 | rainfall: 8.6 | humidity: 81.72 | wind_speed: 49.5 | visibility: 14.79
weather_id: 55903c1b-22a2-4464-ae83-f368d37af3ce | city: Chicago | forecast_date: 2026-03-15 00:00:00 | weather_condition: Clear | temperature: 22.68 | rainfall: 0.0 | humidity: 63.74 | wind_speed: 22.16 | visibility: 12.15
weather_id: c7e79d03-5c13-47e7-99bb-667537e9011e | city: Yokohama | forecast_date: 2025-02-22 00:00:00 | weather_condition: Cloudy | temperature: 18.66 | rainfall: 2.78 | humidity: 34.16 | wind_speed: 17.42 | visibility: 7.54
weather_id: 29045c64-e13f-4504-a36c-57e757e0eb62 | city: Abu Dhabi | forecast_date: 2026-05-24 00:00:00 | weather_condition: Cloudy | temperature: 30.41 | rainfall: 1.03 | humidity: 72.12 | wind_speed: 33.77 | visibility: 10.55
