Sheet Name: Shipments

shipment_id: 5fd50c5c-973f-43bc-a629-06e4b5cd541b | booking_id: ALC-2025-100000 | customer_id: 8f429dcf-8ec1-414b-9ba1-3cf9bee03dd9 | product_id: aa603d29-62c7-4256-aebf-e03cd57b1bd4 | carrier_id: 0d6bede1-9f61-4459-bb5c-32013d10e53b | warehouse_id: ee447931-f470-45fb-8df5-ef1167dc7fda | route_id: 90686ae5-7c43-46dd-8742-7cdf4561089c | vehicle_id: 9bdb03eb-36f7-4356-b175-e4a30b38affa | customs_id: 4345ef94-48fe-47d0-a93d-e413e1efcd7b | weather_id: 3138bd22-56a2-45c2-8a9a-43da64e93cdd | booking_date: 2025-12-29 00:00:00 | ship_date: 2026-01-08 00:00:00 | expected_delivery_date: 2026-01-13 00:00:00 | shipping_mode: Sea | shipment_type: Import | priority: Normal | weight_kg: 122.19 | volume_cbm: 37.42 | declared_value: 165766.99 | insurance: True | fragile: False
shipment_id: d3cd085e-e89e-42c9-91e1-c5c45fd72c61 | booking_id: ALC-2026-104647 | customer_id: ea39d564-2cac-4951-9ec0-52298395174c | product_id: 2197809c-e844-4ec0-8928-722888ec4353 | carrier_id: 72cbd8c7-6892-4a2d-ba6b-32c711b21d9e | warehouse_id: 54e35b9e-643f-41aa-8c5a-40856ea0aa41 | route_id: 58d0931d-3c67-4665-8a35-db06fa3aa6a8 | vehicle_id: 29cf8377-db6d-4593-80d5-ecbf4f4a7dc0 | customs_id: eea3e5c3-aca6-476e-b6f8-11de1f10d22e | weather_id: d6fa58c2-dd7f-4cea-8d5a-8d246a3a1f93 | booking_date: 2026-02-09 00:00:00 | ship_date: 2026-02-13 00:00:00 | expected_delivery_date: 2026-03-14 00:00:00 | shipping_mode: Road | shipment_type: Import | priority: Normal | weight_kg: 20926.36 | volume_cbm: 27.92 | declared_value: 97537.28 | insurance: True | fragile: False
shipment_id: b49e6ef2-f001-410d-9134-c94577c96687 | booking_id: ALC-2025-104648 | customer_id: d2855a70-84d5-4aaa-86c2-40adb460a6bb | product_id: e8341f6b-5f40-41a3-bc4a-fcbafb942cf8 | carrier_id: 474015a7-506c-49f7-9f0a-413b819228d7 | warehouse_id: 62525daf-915c-40db-9cee-8b3eaac78c96 | route_id: eff99c24-8045-480c-8faf-c9bf5389a2c7 | vehicle_id: 06659b74-2078-4b2e-8e9b-7280b92b88dc | customs_id: d5fd2e12-971b-49d7-873f-56524b3eba2f | weather_id: d76af067-534a-4ea8-8c9f-ba1936bb83d5 | booking_date: 2025-01-14 00:00:00 | ship_date: 2025-01-20 00:00:00 | expected_delivery_date: 2025-01-31 00:00:00 | shipping_mode: Air | shipment_type: Import | priority: High | weight_kg: 7961.9 | volume_cbm: 68.25 | declared_value: 109640.67 | insurance: True | fragile: False
shipment_id: 45f55a40-c93a-4aff-886e-0506f5ca144d | booking_id: ALC-2025-104649 | customer_id: 60f35ca9-a0ea-477b-9096-6d7a87da9b65 | product_id: 461e3426-8c98-449b-b2f4-cb1f06215963 | carrier_id: 032eba02-1e2b-4cad-a1ba-dee54255529a | warehouse_id: 5308d4d7-effb-4422-9921-f9995be9ec32 | route_id: fc386d55-7ef4-47de-bbd9-e5d648958943 | vehicle_id: a2bf2d1a-ad66-4327-a762-23eeb84d6271 | customs_id: 89a09c44-48b2-425c-af82-8dcef1c147f4 | weather_id: 401cc6ee-28ed-407e-8812-cc283f2b03e6 | booking_date: 2025-06-20 00:00:00 | ship_date: 2025-06-25 00:00:00 | expected_delivery_date: 2025-07-17 00:00:00 | shipping_mode: Road | shipment_type: Import | priority: High | weight_kg: 2984.85 | volume_cbm: 59.61 | declared_value: 37201.57 | insurance: True | fragile: False
shipment_id: 89a5bdf3-7520-4469-8ca0-41838c2345ea | booking_id: ALC-2025-104650 | customer_id: 92692808-be31-47fb-88c9-220ced4e2663 | product_id: 18576145-62be-44cb-9720-dfd64dedb6ca | carrier_id: faaaff31-1900-44d2-bd77-514615287a70 | warehouse_id: 4ff43900-6523-43e8-a15f-aa72bb33b54f | route_id: af021bdf-5e3b-444f-867a-7714cc881e50 | vehicle_id: 66d45fbe-69ea-4b28-bc8c-15467fee5c6d | customs_id: 9c49aaf0-7e74-4b5f-a39c-18030166768e | weather_id: f9c8fc4c-61f1-4ba2-974e-bab56673074b | booking_date: 2025-10-06 00:00:00 | ship_date: 2025-10-14 00:00:00 | expected_delivery_date: 2025-11-02 00:00:00 | shipping_mode: Road | shipment_type: Import | priority: High | weight_kg: 4296.92 | volume_cbm: 0.63 | declared_value: 242500.69 | insurance: True | fragile: False
shipment_id: 38f4c97c-f885-4193-9c14-8d80002e00b7 | booking_id: ALC-2025-104651 | customer_id: 6ea37b7c-cec3-4c3b-8f2c-99ca356b95cc | product_id: 01cfb037-a49d-4480-aa8f-23f5e255bb85 | carrier_id: b4b2e4f0-7764-4e64-9823-7712a3ea46f6 | warehouse_id: 7f54a9bb-0ada-438e-9e31-8779c23493f8 | route_id: 78eecace-479c-4f36-9b52-c006487945cf | vehicle_id: 9ff2e1bb-ddfc-4f75-8f2f-7d2e506b848c | customs_id: cde74cf4-b755-4e60-980a-d3292090ba84 | weather_id: f840144e-5a48-41e8-894f-e985aeb91840 | booking_date: 2025-10-13 00:00:00 | ship_date: 2025-10-14 00:00:00 | expected_delivery_date: 2025-10-25 00:00:00 | shipping_mode: Road | shipment_type: Import | priority: Normal | weight_kg: 5012.02 | volume_cbm: 68.38 | declared_value: 165314.87 | insurance: True | fragile: False
shipment_id: 6f4330d4-00fb-4b79-be5a-53aafaeb1890 | booking_id: ALC-2025-104652 | customer_id: 38fca8ba-01ca-4d1a-8ea2-82ec7828acda | product_id: 2d913dec-effb-4cab-bf65-09dc2b039bc6 | carrier_id: f4adba0b-1b37-401a-b525-cef06e3b0fae | warehouse_id: 42a91235-e950-4c15-8eeb-0bb264c8d702 | route_id: ac1fc2c6-546f-482c-9bbb-37487d65004d | vehicle_id: 7ea389b7-7d3d-43e4-9e9d-6d0ac2132097 | customs_id: bad8a5b2-c53a-410e-a227-d5441139a4f2 | weather_id: 7ee40040-e281-4c1f-901c-a997ca0e17ed | booking_date: 2025-11-18 00:00:00 | ship_date: 2025-11-22 00:00:00 | expected_delivery_date: 2025-11-27 00:00:00 | shipping_mode: Rail | shipment_type: Import | priority: Normal | weight_kg: 1072.24 | volume_cbm: 37.97 | declared_value: 80900.97 | insurance: True | fragile: False
shipment_id: 85e076e6-4465-43f5-8e41-3c5839c00888 | booking_id: ALC-2025-104653 | customer_id: cfcf0a22-9e6b-431c-9231-c7f56035afad | product_id: ec00062a-ff8c-40f7-94d9-da3c7c41ee79 | carrier_id: 73ceda89-3ace-41aa-b099-3e26321164f7 | warehouse_id: cc2e6aed-a1a9-4398-b631-ab533aac29c9 | route_id: c5b497d4-6cbc-4098-b518-e6718fa601ec | vehicle_id: 374ef078-0d20-42de-8a99-160f237c2bff | customs_id: 0743cbe0-66b6-4093-a3fa-46155c387609 | weather_id: ad4daf84-6b89-4c48-94f2-3d3b86b04a1f | booking_date: 2025-05-17 00:00:00 | ship_date: 2025-05-27 00:00:00 | expected_delivery_date: 2025-05-31 00:00:00 | shipping_mode: Air | shipment_type: Import | priority: High | weight_kg: 27575.34 | volume_cbm: 49.16 | declared_value: 50038.57 | insurance: True | fragile: False
shipment_id: 924f1c20-9e46-40fa-b389-1cd0eb4ffdf8 | booking_id: ALC-2025-104654 | customer_id: 79fa6f28-7316-48d6-8ef8-fa1adb313513 | product_id: 54b3e71b-a2bc-4477-9a11-174fd9576b29 | carrier_id: 9b11888a-9431-4445-90aa-0bdaa43dd334 | warehouse_id: a2e28136-3387-4de6-9461-fc385c7330d2 | route_id: 0ffd828b-b6f5-4906-9f16-4fe81045f08c | vehicle_id: 60901d8f-d288-414e-80f8-0b77cf7ab72a | customs_id: 257612bd-fffd-4762-9477-a2dc25a83147 | weather_id: 82af1a44-b7f0-4902-ba56-71c77d6e77a9 | booking_date: 2025-10-30 00:00:00 | ship_date: 2025-11-03 00:00:00 | expected_delivery_date: 2025-11-18 00:00:00 | shipping_mode: Sea | shipment_type: Import | priority: Normal | weight_kg: 7069.48 | volume_cbm: 42.95 | declared_value: 123847.16 | insurance: True | fragile: False
shipment_id: d39c47f4-cdb0-4aac-9517-074d401630b4 | booking_id: ALC-2025-104655 | customer_id: d7c91b65-60f3-4bde-a87f-608c72cffdc0 | product_id: fb452192-3818-4d5e-bb11-a4dde38161bc | carrier_id: 22a40a33-de2b-4e64-a434-3237d3c504ad | warehouse_id: 7171ed5d-3d58-4331-b4bc-9c18195fbc5a | route_id: c2b666a7-4411-475b-b368-7f4d4e1ba72a | vehicle_id: fee3041f-59c5-499d-9fcb-375272dac696 | customs_id: 77eb6834-693b-4e22-9f71-ca0738c8299b | weather_id: b97bdefc-b7bd-448b-9e4d-6570b8ced50c | booking_date: 2025-02-18 00:00:00 | ship_date: 2025-02-26 00:00:00 | expected_delivery_date: 2025-03-13 00:00:00 | shipping_mode: Road | shipment_type: Import | priority: Low | weight_kg: 13545.62 | volume_cbm: 74.73 | declared_value: 71007.14 | insurance: True | fragile: False
shipment_id: 772d2894-ab85-43f4-9d44-079b202bd6b3 | booking_id: ALC-2026-104656 | customer_id: 42668ce9-2729-462a-97d2-f22a26c7d06c | product_id: 9e283231-58af-47b9-b187-656998d19d36 | carrier_id: 23cfb3f5-5295-4307-a25b-f1e5ec618786 | warehouse_id: a8d03505-254e-49ef-bb83-a0648a4c53d8 | route_id: df475be3-9017-44e1-bf60-891f747f6996 | vehicle_id: 4d24966e-2c65-4d3a-a928-b7eecfbdc75f | customs_id: a528bbe0-8ee5-4547-a9f4-63970985be7b | weather_id: d36be823-cfff-4c1f-973c-c3b4b13e53ac | booking_date: 2026-03-04 00:00:00 | ship_date: 2026-03-08 00:00:00 | expected_delivery_date: 2026-03-18 00:00:00 | shipping_mode: Rail | shipment_type: Import | priority: Normal | weight_kg: 16505.16 | volume_cbm: 26.11 | declared_value: 115894.46 | insurance: True | fragile: False
shipment_id: 5b3fdc2f-f5f0-4a86-9670-fcd267e46a16 | booking_id: ALC-2025-104657 | customer_id: 26353cf3-1db9-4f20-9d5f-0593a4bf1367 | product_id: b34dc6b4-1615-4db2-bb36-d1035a00550d | carrier_id: 3851bcbc-6e18-44c0-917b-763ea1608816 | warehouse_id: c8143d85-f11d-4144-8830-a97bbeaec95b | route_id: 2c61152c-ebe2-4ffe-8256-6457fc1b4662 | vehicle_id: 9de45c97-41e6-456b-8001-ab2c4c064588 | customs_id: c9f04b66-37e9-4921-a85f-46a2716e5b58 | weather_id: f996c433-7d92-41db-9653-e05c96677851 | booking_date: 2025-10-08 00:00:00 | ship_date: 2025-10-15 00:00:00 | expected_delivery_date: 2025-11-04 00:00:00 | shipping_mode: Air | shipment_type: Import | priority: Normal | weight_kg: 17205.5 | volume_cbm: 15.4 | declared_value: 94986.83 | insurance: False | fragile: False
shipment_id: 4bcc0b2b-fc93-4233-9635-e25a4a234495 | booking_id: ALC-2025-104658 | customer_id: 7f571d58-bed6-4a55-8270-45dfb023e265 | product_id: a869903d-9d68-4698-915c-6093d0a76286 | carrier_id: 81d38fe5-0413-4d2b-bde4-f690db179875 | warehouse_id: f436f0de-c199-40df-b611-c9dbd7c03cc7 | route_id: bbbc1e10-af1c-46c2-b2b1-8838c863ac08 | vehicle_id: 5d2c444e-3ba0-42cc-a188-d8563dee483b | customs_id: 0d1a65a7-dd57-47ae-b9c8-c5c79fd844b4 | weather_id: 4cd0381a-3db5-450f-ad85-846b8f92c16c | booking_date: 2025-12-02 00:00:00 | ship_date: 2025-12-07 00:00:00 | expected_delivery_date: 2025-12-19 00:00:00 | shipping_mode: Sea | shipment_type: Import | priority: Normal | weight_kg: 2218.65 | volume_cbm: 17.56 | declared_value: 46137.42 | insurance: True | fragile: False
shipment_id: a331aac4-f8a5-4f44-b9e1-1e171a16e24c | booking_id: ALC-2025-104659 | customer_id: d448b3fc-d72f-4325-91bf-bddec5aabdc1 | product_id: 44851c23-11c3-473d-bf62-f5af81bc3b73 | carrier_id: f0dba01e-54f6-4834-b5d7-9e18deafea81 | warehouse_id: 38645339-d616-4bb8-a323-7ccf25d2a5ff | route_id: c2322410-6eae-4475-a8f7-325995f15bb2 | vehicle_id: 8362eb7d-811e-4474-a0a2-7d34e17c5844 | customs_id: 1951968b-dcb4-4bad-9753-9576700710fc | weather_id: 749a6e4c-6fc0-4909-a178-1cae73ede584 | booking_date: 2025-09-24 00:00:00 | ship_date: 2025-10-02 00:00:00 | expected_delivery_date: 2025-10-16 00:00:00 | shipping_mode: Sea | shipment_type: Import | priority: Normal | weight_kg: 9450.22 | volume_cbm: 1.41 | declared_value: 214134.87 | insurance: True | fragile: True
shipment_id: 02fcce55-80cd-4d96-afa5-bd8b8f749e9e | booking_id: ALC-2026-104660 | customer_id: 1fa44b20-5eeb-4eff-8324-ec99729c94a6 | product_id: d9a12c68-8ecb-40d9-92bb-05ef80305588 | carrier_id: 1d55e704-4ea9-4761-bf25-a8faab33af5e | warehouse_id: 7316fe99-e37c-4374-8b1d-3ba7fed4a883 | route_id: 667fc4a0-6752-46b2-b325-4c28910f5b16 | vehicle_id: 80c57a8b-8e75-46d9-ae2c-4312d11ffaa7 | customs_id: f7479c18-7a9d-4f9a-98db-67ca145ca551 | weather_id: 90e07e99-2603-40a3-b725-e29bbaad5a63 | booking_date: 2026-01-27 00:00:00 | ship_date: 2026-02-06 00:00:00 | expected_delivery_date: 2026-02-14 00:00:00 | shipping_mode: Sea | shipment_type: Import | priority: High | weight_kg: 44110.24 | volume_cbm: 39.86 | declared_value: 129757.01 | insurance: True | fragile: False
shipment_id: acce167d-a872-476a-9148-2f31e9aed714 | booking_id: ALC-2025-104661 | customer_id: cbf846bb-e62f-42b3-9934-fd61428626fb | product_id: 94f11aaa-d236-4a3f-a27e-35ad851f5905 | carrier_id: ecfc09ac-5a87-4ee9-8331-fc073ecc9aa0 | warehouse_id: 10c04a24-717d-4097-872b-ecfd4940c0d3 | route_id: 0a984d8a-862a-495f-a6dc-96dd67a4e275 | vehicle_id: 4036796a-d174-4a86-a679-d0a2f37a240c | customs_id: 639620cf-a06a-46e4-a395-d23c696604fd | weather_id: ac52d7b6-7214-4022-b7a9-13f692614959 | booking_date: 2025-08-18 00:00:00 | ship_date: 2025-08-19 00:00:00 | expected_delivery_date: 2025-09-01 00:00:00 | shipping_mode: Sea | shipment_type: Import | priority: High | weight_kg: 4385.4 | volume_cbm: 37.19 | declared_value: 219986.32 | insurance: False | fragile: False
shipment_id: ff5b90ad-a9c4-4da9-be8e-ae4f54181eb3 | booking_id: ALC-2025-104662 | customer_id: 3d87ef11-c602-455b-b2b9-5ed3536f25b8 | product_id: 9b6901a2-05e5-4bc4-927d-c25e0dbba560 | carrier_id: 20e22a79-4a9e-4242-8bfc-b2e10a15c46b | warehouse_id: f88e6fd1-9254-4a00-b449-254913dc58d1 | route_id: 6bcd17f2-f3ff-4270-884c-2140bf46ed5d | vehicle_id: b54db42e-8285-4690-8036-7097c46402fc | customs_id: 9c1fd330-017d-4fd2-b228-41b6b5b3c431 | weather_id: 75b384c4-928d-4627-9d2c-07b49a6ae9a3 | booking_date: 2025-12-24 00:00:00 | ship_date: 2026-01-03 00:00:00 | expected_delivery_date: 2026-01-23 00:00:00 | shipping_mode: Sea | shipment_type: Import | priority: Normal | weight_kg: 6197.58 | volume_cbm: 8.44 | declared_value: 69653.72 | insurance: False | fragile: True
shipment_id: cc594e79-3aff-4955-8a66-ca0cb4d0cc75 | booking_id: ALC-2025-104663 | customer_id: 936bf974-bff7-4b48-96fc-7b19bb00684f | product_id: 9d726d3c-e244-4516-bec8-09fcb4d44e21 | carrier_id: 3a2fe73a-cd36-4656-b456-1e4503408bb8 | warehouse_id: fff062e7-79a9-4941-80ba-ebffe97436a8 | route_id: e58a972c-cf69-4a1a-8120-40000b4dd92b | vehicle_id: 01145aa5-723a-4903-84b7-604344902415 | customs_id: b9d923f5-47db-4537-8d24-a7661870486e | weather_id: f513d8e4-a682-4ffd-acab-c35c11a0de0b | booking_date: 2025-12-16 00:00:00 | ship_date: 2025-12-21 00:00:00 | expected_delivery_date: 2025-12-26 00:00:00 | shipping_mode: Road | shipment_type: Import | priority: Normal | weight_kg: 38997.69 | volume_cbm: 11.08 | declared_value: 189989.43 | insurance: False | fragile: False
shipment_id: 7d08d91c-35bf-46a7-97cf-e1c43b5f99c7 | booking_id: ALC-2025-104664 | customer_id: 3b8fe844-84b9-47e5-b5a9-f1ecf138e1bc | product_id: 75d35039-1b2b-41ca-ad8c-e77290be85fd | carrier_id: 08beb0b9-3dd3-4e2f-b03d-590aa2da3535 | warehouse_id: c9386e6d-de2c-4d62-bad2-7a5e86479d6c | route_id: 469600a5-ab1b-4023-a5a2-44a640459a8a | vehicle_id: e6da6ce6-62a1-4930-9cab-fbb934914566 | customs_id: 4b550cfe-965c-4355-b56a-13207717dd42 | weather_id: f8c15578-8716-4aa8-be05-5d084a18ee57 | booking_date: 2025-09-20 00:00:00 | ship_date: 2025-09-24 00:00:00 | expected_delivery_date: 2025-10-05 00:00:00 | shipping_mode: Road | shipment_type: Import | priority: Normal | weight_kg: 34948.76 | volume_cbm: 28.43 | declared_value: 185489.15 | insurance: True | fragile: False
shipment_id: 43bf66b2-3854-4956-a056-8c81c0bad0a4 | booking_id: ALC-2026-104665 | customer_id: 2c05ddab-046c-4c1b-ac7c-52fc75d7a807 | product_id: 7c3f626a-92d6-4cae-a5cd-d16f2288e8ff | carrier_id: 54cd7f52-27a9-49a5-8d90-78459d6318f6 | warehouse_id: 6099a31e-5eff-48fc-9263-605fd17b7a70 | route_id: 28ee3219-baa2-4d6e-9f34-5ad76636dc0d | vehicle_id: 0d447798-f441-4674-832d-be96effbea59 | customs_id: aa304343-fc09-4193-a128-943613d71dbe | weather_id: 9b722ae1-755c-4b82-b80e-8cf40fdfd6cd | booking_date: 2026-01-09 00:00:00 | ship_date: 2026-01-12 00:00:00 | expected_delivery_date: 2026-01-29 00:00:00 | shipping_mode: Rail | shipment_type: Import | priority: Normal | weight_kg: 18978.04 | volume_cbm: 2.05 | declared_value: 161231.48 | insurance: False | fragile: False
shipment_id: 002ee6ab-7b41-4dba-92e6-e4ffc2c2a8eb | booking_id: ALC-2025-104666 | customer_id: 58832ca8-edb9-4696-b24e-f234157aef3c | product_id: 0c783612-37e5-487b-b2b8-594c254722fe | carrier_id: d8840627-60b1-44a5-b0d1-31cf2c2f7eda | warehouse_id: b0602cb0-6cb5-41e6-92dd-efc90f6bf16a | route_id: 9a992689-72ad-4984-ae7d-1434ddf32df7 | vehicle_id: 4e7782a1-a2f0-439f-b27e-3db83ab36cd2 | customs_id: a80923a6-a4f4-481b-824f-cdf47017af6c | weather_id: 36cb96ee-07f0-4b1c-8706-39d1d36c0fa1 | booking_date: 2025-12-12 00:00:00 | ship_date: 2025-12-16 00:00:00 | expected_delivery_date: 2026-01-02 00:00:00 | shipping_mode: Road | shipment_type: Import | priority: Normal | weight_kg: 12224.66 | volume_cbm: 24.27 | declared_value: 93504.76 | insurance: True | fragile: False
shipment_id: 2ed57ef1-28f3-43e4-9996-741052af9c0b | booking_id: ALC-2025-104667 | customer_id: bd7d0c67-3f7f-4318-b2b9-35289c488834 | product_id: 64964e79-617f-4a60-bd63-7491195244bc | carrier_id: f2e6718d-6d58-4316-9e99-4620c3b1fdc8 | warehouse_id: 488aa1ad-b5b4-4115-9e97-6b8ea07f6453 | route_id: 42f7d158-dd90-4ecd-a23b-1b2f4c6bcf0e | vehicle_id: 4be7efd1-5bc6-48d3-bfc1-be359d657c74 | customs_id: 6babecb9-908d-4601-a88f-352d4771d35a | weather_id: 94631e5b-08c0-426e-a94b-557967d530b7 | booking_date: 2025-05-16 00:00:00 | ship_date: 2025-05-23 00:00:00 | expected_delivery_date: 2025-06-07 00:00:00 | shipping_mode: Rail | shipment_type: Import | priority: High | weight_kg: 36728.96 | volume_cbm: 35.26 | declared_value: 18866.76 | insurance: True | fragile: False
shipment_id: e98ddc0c-f049-4eb3-a797-bdeca3805e6b | booking_id: ALC-2025-104668 | customer_id: 91cd72de-481c-44fc-8661-88953905f5e2 | product_id: 4fcdb7e1-636c-45d2-b985-5092b5c1281b | carrier_id: 6f7b72c6-ca3d-48c9-967d-5debc5c74f14 | warehouse_id: 84baa346-8641-42ae-b6ee-23910a2f4c86 | route_id: 11d7a296-86ea-4bc9-8ef7-bcc4954b8ca8 | vehicle_id: 3868e452-6255-4b3f-bcde-babb7f1ff254 | customs_id: bb52a45e-821c-40df-9372-334874e6b4f0 | weather_id: 20d41af8-fa16-4535-a69e-20d2ceb5da9b | booking_date: 2025-12-22 00:00:00 | ship_date: 2025-12-25 00:00:00 | expected_delivery_date: 2026-01-04 00:00:00 | shipping_mode: Sea | shipment_type: Import | priority: High | weight_kg: 22147.44 | volume_cbm: 9.26 | declared_value: 61859.52 | insurance: True | fragile: False
shipment_id: 193a3f70-be5e-4ddd-81b9-e4f5688c67b2 | booking_id: ALC-2025-104669 | customer_id: 75d2cc75-3a2c-48c7-9a9f-65be45547208 | product_id: 28dd7928-320b-4432-947a-569898dbcab7 | carrier_id: fa2b036a-5bf1-42e4-8f66-081ca0b11f61 | warehouse_id: 460987f1-6533-4bac-b4ea-98e3240895a9 | route_id: b65c8bba-c379-43a7-98b5-e82f3a228688 | vehicle_id: 9a114096-287f-46de-9365-0b5bdbc16baf | customs_id: ab18b79a-f1c7-47a8-bf48-6c303fb48a72 | weather_id: 9445e6d1-4caf-42d1-99cb-8627ca9cc281 | booking_date: 2025-12-01 00:00:00 | ship_date: 2025-12-03 00:00:00 | expected_delivery_date: 2025-12-16 00:00:00 | shipping_mode: Air | shipment_type: Import | priority: Normal | weight_kg: 26799.74 | volume_cbm: 12.32 | declared_value: 144173.16 | insurance: False | fragile: False
shipment_id: 825a47df-cefb-4872-98c6-c17164da71d8 | booking_id: ALC-2026-104670 | customer_id: 505a3205-9181-4a75-b04b-4ac99243386e | product_id: 81762a45-58fe-4ac0-bfd5-999a6dcdd7c0 | carrier_id: 30f201a5-3dc1-467f-9062-22f349d04224 | warehouse_id: b8e1591e-d4ea-4fd7-b589-2e0c1a9bf229 | route_id: d77339ce-ae0d-4b96-868c-1ba24c615bbb | vehicle_id: b247b540-149b-41b5-9a3f-928cc76d3cb4 | customs_id: 4005961a-927a-4e7a-ba07-335d048d7780 | weather_id: a19e667d-91f1-4a1e-96b5-f093940420af | booking_date: 2026-01-03 00:00:00 | ship_date: 2026-01-12 00:00:00 | expected_delivery_date: 2026-02-03 00:00:00 | shipping_mode: Rail | shipment_type: Import | priority: Low | weight_kg: 25268.19 | volume_cbm: 23.02 | declared_value: 84781.15 | insurance: True | fragile: False
shipment_id: 8dcc6fd1-e64c-4d27-b6fb-7c7a37f0fde7 | booking_id: ALC-2025-104671 | customer_id: 928267a5-fb1c-437a-82d2-b18f9c3c18ac | product_id: 7d967484-9d9d-4fda-984f-a0d17bcfa602 | carrier_id: 6ef8a2e4-e6a7-4ef4-9132-b8d2854eaf97 | warehouse_id: f87cf8e2-9eb5-4bd2-8068-f8a197299584 | route_id: ca5401f2-2dab-4a0f-adf3-34a3fe9279e8 | vehicle_id: 665d5f28-8701-4f50-9ea9-d7b5afe2e4e8 | customs_id: 8657d207-e20e-4096-b01c-439fff86230d | weather_id: 5cb542c3-1b3f-4d72-9912-c7f2b8aa2c6b | booking_date: 2025-08-04 00:00:00 | ship_date: 2025-08-07 00:00:00 | expected_delivery_date: 2025-08-21 00:00:00 | shipping_mode: Sea | shipment_type: Import | priority: Normal | weight_kg: 23811.48 | volume_cbm: 71.23 | declared_value: 132697.18 | insurance: False | fragile: False
shipment_id: 10c1612b-13fd-44d9-a102-d6a32b6cfcdf | booking_id: ALC-2026-104672 | customer_id: 23c5b8a1-c900-4a18-a3e5-9b8779860132 | product_id: 15980d40-46bc-418d-ac1b-034c9b635f4c | carrier_id: 930b9946-713e-4d04-8aa8-0814e36df0d6 | warehouse_id: 63135401-7be2-4861-8016-4c0adff3b1bf | route_id: b57b057e-778e-4c64-948a-85a66b388301 | vehicle_id: 5342b7a0-9637-4fc0-be04-ca9473a237b8 | customs_id: a7415a01-d50e-495c-8c9b-cbb9c08c0443 | weather_id: 96244c46-7a08-42ce-9c81-93408c64b7bc | booking_date: 2026-01-25 00:00:00 | ship_date: 2026-01-28 00:00:00 | expected_delivery_date: 2026-02-05 00:00:00 | shipping_mode: Road | shipment_type: Import | priority: Low | weight_kg: 9383.36 | volume_cbm: 74.14 | declared_value: 196225.0 | insurance: True | fragile: True
shipment_id: ba342290-813a-418a-903b-1ca2c869a6e6 | booking_id: ALC-2025-104673 | customer_id: 7f17177d-3ec3-4260-a09b-137003d496e1 | product_id: 4292ff02-b9e0-452d-9664-b9749bda0315 | carrier_id: 1a634079-519e-4c6e-9b54-7b4bacce0ff4 | warehouse_id: c95c7a3c-a686-422e-bf5b-7cc5ee3de3c3 | route_id: 112c194b-48a6-4d5a-aa4e-c9e6c480381a | vehicle_id: eaa05b8c-881b-45ed-9fa7-795653200250 | customs_id: 91dfdd98-715e-4a66-85f0-e7245ded8d55 | weather_id: 897773d6-2f37-4e14-858d-0b2f8f1faf17 | booking_date: 2025-01-07 00:00:00 | ship_date: 2025-01-12 00:00:00 | expected_delivery_date: 2025-01-15 00:00:00 | shipping_mode: Sea | shipment_type: Import | priority: High | weight_kg: 12683.6 | volume_cbm: 6.49 | declared_value: 94165.49 | insurance: False | fragile: False
shipment_id: 4cc1cf44-2c54-4f78-8dd4-fca60ace008d | booking_id: ALC-2026-104674 | customer_id: d4d0f5c8-4beb-4061-8c52-0dd73f2e1d7b | product_id: 74828be6-ab94-490f-8a33-3ca9484de459 | carrier_id: cdd7d8dc-d5cc-43ca-8334-a19bd2c3994b | warehouse_id: 1f9cecad-b77b-43c5-807c-a0e38ebf3621 | route_id: 24ec1fcb-a3a1-4523-80df-960b1624addb | vehicle_id: 9493b41b-d46e-49b1-b094-5597403e01e9 | customs_id: c5e29dd8-9127-422e-af15-3096e8efe191 | weather_id: c055e293-4c59-4410-a73e-239ca982d80f | booking_date: 2026-03-06 00:00:00 | ship_date: 2026-03-09 00:00:00 | expected_delivery_date: 2026-03-19 00:00:00 | shipping_mode: Road | shipment_type: Import | priority: High | weight_kg: 41818.0 | volume_cbm: 68.5 | declared_value: 113415.55 | insurance: True | fragile: False
shipment_id: d359e30b-a08f-4215-bdce-76acf2519c6d | booking_id: ALC-2025-104675 | customer_id: 4125d2a7-3cf9-4b34-9836-944b89b81115 | product_id: 41fdcb7c-ecff-4bc9-afb9-38f23da751eb | carrier_id: a044726b-a0bf-4040-8891-f39f8f8cacde | warehouse_id: 3fa4b62c-3b72-4ac1-9ac6-7315c364f57f | route_id: 5df36d65-1e03-482a-bf02-ee5fea6600a6 | vehicle_id: 2b43e4fb-ac9d-492c-885f-05f71a86122d | customs_id: 158843c7-246b-4d55-b428-84c5c6c7b0ec | weather_id: 4a1cc59d-07fe-4b7d-a20c-d9d4bb262b2c | booking_date: 2025-06-29 00:00:00 | ship_date: 2025-07-01 00:00:00 | expected_delivery_date: 2025-07-06 00:00:00 | shipping_mode: Sea | shipment_type: Import | priority: Normal | weight_kg: 4998.24 | volume_cbm: 73.48 | declared_value: 208239.14 | insurance: False | fragile: False
