Sheet Name: Shipment_Delivery_History

history_id: 09a35845-c050-47bf-badb-06bc4fb95131 | shipment_id: 5fd50c5c-973f-43bc-a629-06e4b5cd541b | actual_delivery_date: 2026-01-13 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 4dd2581b-951e-4b77-8014-878497f458e5 | shipment_id: 7ef933f4-00f7-4f3e-8e1d-38a295c2745c | actual_delivery_date: 2025-08-31 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 320ab0f2-39cd-463f-b0b6-19e5252713d3 | shipment_id: c5480fbd-c06f-43a9-a4db-b75cdfefa6c2 | actual_delivery_date: 2025-01-31 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 7f76f183-f6ea-4ae8-baeb-49121a184464 | shipment_id: 3b1917d0-d0a1-4a6d-957f-d79166de5aed | actual_delivery_date: 2026-02-26 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 9120a9c7-a4dd-4b88-a540-015c06288b19 | shipment_id: 662506ec-d55d-490a-8646-5c66b51ff959 | actual_delivery_date: 2025-12-13 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 5ec537cf-0317-40b4-ab50-fe7308218020 | shipment_id: 1b3b23aa-088e-4827-9d65-c42dab963b44 | actual_delivery_date: 2025-02-21 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 28d4e5d5-e3b2-4ef5-9444-5f7cbf09bed4 | shipment_id: 6cee3305-e438-4aba-ae08-e936254b9330 | actual_delivery_date: 2026-03-20 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 4e6078bb-cd62-4c9e-9d9f-19209e17c694 | shipment_id: d25c093e-2eca-4d5a-9999-19d78bb8fe92 | actual_delivery_date: 2025-08-02 00:00:00 | delivery_status: Delayed | delivery_attempts: 3
history_id: 5fe3c898-944f-4e2e-9a1c-7c42c56549ea | shipment_id: 37c33eae-df95-4658-8d64-dbe982a37718 | actual_delivery_date: 2025-05-30 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: a88f9384-ffb7-4bf6-842b-1cc6286da5a0 | shipment_id: 33a0ba27-853c-4730-9a30-5a61702b48d0 | actual_delivery_date: 2025-05-07 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 75445285-2901-435a-9e7d-0bddbf1b1262 | shipment_id: fec9a686-19ea-45aa-ad3e-27d3fd9620d9 | actual_delivery_date: 2025-05-24 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 8d0f28c8-314d-4876-9ce3-1e14a0f7adf5 | shipment_id: f11488bc-0ca7-408b-9ec2-e0185a9c1a95 | actual_delivery_date: 2025-05-19 00:00:00 | delivery_status: Delayed | delivery_attempts: 2
history_id: 50131c28-25d9-4115-88f4-dc727113c1e3 | shipment_id: 882dcaf0-2d25-43e5-bbe4-ba5cfbfca56c | actual_delivery_date: 2025-06-25 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 139e7940-71f3-4d34-bb4d-270ac9566083 | shipment_id: 5f31ccb0-cb0d-4438-be56-a78920b961a5 | actual_delivery_date: 2025-09-29 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 064892de-4a6f-4cfa-b372-5d16fc4e8899 | shipment_id: 3bac417d-9781-4203-96a8-3283a9b4cffc | actual_delivery_date: 2025-02-02 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 7abd9f29-44d4-4ab5-86e8-6cae5c6e4341 | shipment_id: 1613d602-c8ca-4087-b105-fdaea8435c9d | actual_delivery_date: 2025-07-07 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: c3fe4917-4e5e-486b-8a51-dfe11178d838 | shipment_id: 20144ba6-f517-4eb8-986c-1ae73d80c92c | actual_delivery_date: 2025-09-07 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: f88574df-4666-4a1e-90e4-a21ffdf7e708 | shipment_id: 27ace29a-da23-4ee9-9aca-681bf5bb630d | actual_delivery_date: 2026-03-09 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 07601744-18d1-4a08-8e10-c21dc5d38fed | shipment_id: 895d65c2-6346-410a-95de-08f26b283722 | actual_delivery_date: 2026-03-31 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 003960f4-01e5-44b5-b200-1a3dc8fe5898 | shipment_id: a548bdcb-527e-4af9-87bc-7b81ec829cc4 | actual_delivery_date: 2025-10-09 00:00:00 | delivery_status: Delayed | delivery_attempts: 2
history_id: ba7daac1-2c47-4ab9-b4a1-d018182d2117 | shipment_id: 405b1ab8-255f-4e0e-9f04-0b0f6d0e3777 | actual_delivery_date: 2026-03-16 00:00:00 | delivery_status: Delayed | delivery_attempts: 3
history_id: 8acd4c26-626e-4520-94fc-15a95eca0ae0 | shipment_id: e2f00677-e68e-4c56-acf4-95b118db4c4e | actual_delivery_date: 2026-02-23 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: faecf225-3bc0-4ceb-8464-1f9f4615b410 | shipment_id: e3d297f1-1273-4aee-bdf0-55afcb53970b | actual_delivery_date: 2025-08-31 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: a0d98fba-149d-4756-92b2-eb59c1eb2297 | shipment_id: 05e5c9a9-30fb-41be-b3bd-40a8bcc63862 | actual_delivery_date: 2025-04-13 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 3b9bdb03-bcb3-43ae-aee8-d1e9c4ec0bf3 | shipment_id: 7de45e53-d4b3-4536-a905-f111f15d1430 | actual_delivery_date: 2025-12-09 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: a1fb0ac2-4c95-4a1c-812f-b54e54ade2d2 | shipment_id: 2cc937b5-87a5-416d-8b96-f32a16a375c4 | actual_delivery_date: 2025-09-24 00:00:00 | delivery_status: Delayed | delivery_attempts: 1
history_id: 0dc04bc5-c8ae-4ea0-be4a-23d0a006f810 | shipment_id: b507df8e-1576-4b6e-a6bf-88a067e04976 | actual_delivery_date: 2025-11-16 00:00:00 | delivery_status: Delayed | delivery_attempts: 1
history_id: 401bde77-999f-4cad-a221-f3036cec3494 | shipment_id: beb31e83-6934-40ec-9c35-559517c5a9d0 | actual_delivery_date: 2025-10-08 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 7ed1ce33-bb4e-4c78-9fcd-d65a3e384bce | shipment_id: 7a300df1-1711-462e-b78d-fd1be6bc6e62 | actual_delivery_date: 2025-06-09 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: f660b65f-542e-40c9-a425-85ad15dd2317 | shipment_id: 2f465902-cd90-4331-b9bf-ac20e26d970b | actual_delivery_date: 2025-06-22 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 196e045d-fcea-42a9-a7f4-f734f2304113 | shipment_id: 8d663335-3196-42ab-9e7a-4646da9098ba | actual_delivery_date: 2026-04-25 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 41e3565b-489b-4593-a953-ce10b16428cb | shipment_id: d8d24b1a-877e-4d29-bb24-14873e73499f | actual_delivery_date: 2025-10-19 00:00:00 | delivery_status: Delayed | delivery_attempts: 4
history_id: c34440ad-c407-417b-abaa-fd122cdb5ded | shipment_id: b25c2fed-080a-4107-aa15-4e2f786a6fd2 | actual_delivery_date: 2025-11-05 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 5009d900-6f41-4af5-9c88-76a52c194972 | shipment_id: 3ecf1731-aecf-4d3c-ad3d-86b3ef74c2c3 | actual_delivery_date: 2026-03-23 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 6f14cb77-4f07-431b-9125-1c86943031ff | shipment_id: 615d259c-5571-4681-ac88-1b8b27515237 | actual_delivery_date: 2025-05-23 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: e8050c53-afe1-49c3-b2f6-ccf9d31b21fc | shipment_id: cafed7e4-edd6-4fbd-b377-81c47530268c | actual_delivery_date: 2026-02-22 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 7462bcfb-0144-4d31-bbef-24a3be586cbd | shipment_id: f3b452bc-95d3-433b-9523-98cbabfffdc9 | actual_delivery_date: 2026-03-23 00:00:00 | delivery_status: Delayed | delivery_attempts: 3
history_id: ba0575e8-9f82-464c-9093-b091abc5400a | shipment_id: ff4ee468-42c3-44af-bee8-822d353c03e0 | actual_delivery_date: 2025-02-24 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 34f8a439-25f2-467d-8384-48d758f1f97d | shipment_id: 7172451b-4842-4414-bf21-0042dea5f1d8 | actual_delivery_date: 2025-10-21 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: fe8372c0-a36b-449a-8e44-5aa1b9bc0670 | shipment_id: c1fd3c68-a146-422c-98f0-29659e343cc6 | actual_delivery_date: 2025-06-12 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: c81bf789-2809-4bbd-8886-f2a1bccaa723 | shipment_id: 9cad1699-eb32-4e3b-9739-905681f37e1e | actual_delivery_date: 2025-04-07 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 72bea0c9-7857-4fa9-bf83-3f553cc26a1f | shipment_id: 7fd8a79c-7fec-4446-bef6-3ce9f179f694 | actual_delivery_date: 2026-02-02 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 279c80cc-798e-4860-90a9-05f8f2951d62 | shipment_id: 8adaf01d-cfb9-4434-b1ec-776f7c166f0c | actual_delivery_date: 2026-01-21 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 44a16aa7-17ee-488b-af39-959e5d73196e | shipment_id: 11c74d7c-da87-4d36-a35b-d5dac1e6fcfc | actual_delivery_date: 2025-12-09 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: e6cbc44a-4b6a-41e3-acbb-b6cdc98de74b | shipment_id: b132960b-9ad2-43b5-9c36-8d01c4509547 | actual_delivery_date: 2025-12-13 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 62fc7582-cb73-47d3-8099-032c4d35fcc9 | shipment_id: aa9b27d3-af85-478e-9ce8-fc87529ec23d | actual_delivery_date: 2025-06-02 00:00:00 | delivery_status: Delayed | delivery_attempts: 4
history_id: 5c2ffe75-04cd-4427-b703-48456b8ec80a | shipment_id: ca697470-c286-4d5e-a201-7b36d798068c | actual_delivery_date: 2025-03-02 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 198bc414-39e5-4ca3-b94e-21f5a60cda24 | shipment_id: d306819e-2128-46ca-ac8d-b8b0920e640d | actual_delivery_date: 2025-03-01 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: adabe0f9-6be1-4c74-9bd8-1bdaded89e9f | shipment_id: 2864efd5-630b-499f-bc6a-116f43e44dbd | actual_delivery_date: 2025-11-23 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 9cd90c80-5669-4934-ad41-93d0446e4a56 | shipment_id: 0c5675e4-62b4-4d63-bcc3-300c8b12a68a | actual_delivery_date: 2026-03-04 00:00:00 | delivery_status: Delayed | delivery_attempts: 1
history_id: 8d7324d0-2194-4c8f-b6cc-487c893486f3 | shipment_id: 95e65084-90b7-488f-9467-005eef1a6c92 | actual_delivery_date: 2025-09-09 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: ace63ac4-9c61-44d5-95d8-d90e14148db9 | shipment_id: 5f51624e-dc3e-49e9-908d-cf611f2887b0 | actual_delivery_date: 2026-01-23 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 274bd9a8-7a35-4413-8de2-f9264099c798 | shipment_id: c5725d07-cfa1-42f2-a9b2-7e153e5d1379 | actual_delivery_date: 2025-12-15 00:00:00 | delivery_status: Delayed | delivery_attempts: 4
history_id: 0e769cb4-6349-4d58-b86f-f433764db24a | shipment_id: e26d7710-3380-4b2f-b730-9b8869c32506 | actual_delivery_date: 2025-07-23 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 33c8da59-579a-4996-bf3d-89d37654a969 | shipment_id: ec22df1e-bb79-417c-858a-dea307b734ae | actual_delivery_date: 2025-10-12 00:00:00 | delivery_status: Delayed | delivery_attempts: 1
history_id: e4670ecf-5205-4196-8b64-f7dde97fb7e6 | shipment_id: e5678c64-58a2-4f63-9bdf-cfa058e2ee03 | actual_delivery_date: 2025-05-25 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: f33e35fa-a76e-474b-9f16-078a1350cbbc | shipment_id: af3ef8cb-549f-42d6-8c56-e526581f9f02 | actual_delivery_date: 2025-03-11 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 35effee4-2e42-4752-b26a-2ddc268a8d45 | shipment_id: 0eae2417-725d-4fda-86f6-9b5622cc9dbd | actual_delivery_date: 2025-07-12 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: fbb04b46-724f-4d49-9284-81e6ef78feaf | shipment_id: 8842f4e9-f9a1-4762-8d0a-7f706e87cd5e | actual_delivery_date: 2025-07-16 00:00:00 | delivery_status: Delayed | delivery_attempts: 2
history_id: e920a6cf-0a31-41cf-b7e9-fa082d8ebf2d | shipment_id: dec3baed-35b1-4c10-b1d1-951f2b771534 | actual_delivery_date: 2026-03-23 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 731308c3-ca61-443a-a0ea-1ebe06e85d4f | shipment_id: c3c5c185-cc85-4824-be21-cb02afc7f719 | actual_delivery_date: 2025-05-05 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 1538f844-a36c-4dd8-97c0-7dd288f05fd9 | shipment_id: 626cedf2-d40a-42c9-8de1-ec84afa0dc34 | actual_delivery_date: 2025-11-12 00:00:00 | delivery_status: Delayed | delivery_attempts: 3
history_id: 57abe5dc-22a4-40a6-a62a-04a780d15da8 | shipment_id: 78ddeb01-24b4-46ef-aea2-9a4b65939625 | actual_delivery_date: 2025-08-21 00:00:00 | delivery_status: Delayed | delivery_attempts: 3
history_id: 93a8f8c8-0240-44e6-a774-a7440f3519d8 | shipment_id: 13ed1bf9-20e1-4748-9a28-9fffacc77b4c | actual_delivery_date: 2025-08-18 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: e76470c9-12dd-4a75-9319-e864532989a1 | shipment_id: edbfdd2d-57cc-451f-995f-b699020cd4be | actual_delivery_date: 2025-04-20 00:00:00 | delivery_status: Delayed | delivery_attempts: 3
history_id: bfed677f-3308-4462-8d28-d1e1a9a5f541 | shipment_id: f58be58d-57e2-4410-969f-d307e24bd1da | actual_delivery_date: 2025-02-07 00:00:00 | delivery_status: Delayed | delivery_attempts: 1
history_id: 4c177b97-10ec-458d-bea3-0acb8442e3cd | shipment_id: 28345edd-dedc-48d4-89fa-9d4eb85def47 | actual_delivery_date: 2025-11-06 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 7558abf5-acf0-4ca8-8ed7-2213e773e597 | shipment_id: 2064b459-be41-4b2f-a435-b8e4c1052969 | actual_delivery_date: 2026-04-09 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: ec3eebf9-1925-46e6-a976-f322b164d6dd | shipment_id: a8c0d997-fd9b-43bc-b717-aa0580157983 | actual_delivery_date: 2025-11-03 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: c31bd17b-3751-455a-82d2-c132aecee2fe | shipment_id: 59465f82-cc0d-45c9-926b-e225aecac877 | actual_delivery_date: 2025-02-10 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 761bfdf8-fe2e-4555-8840-05d50b91faea | shipment_id: 758727dd-6286-416b-ba21-ef167588adc3 | actual_delivery_date: 2026-04-10 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: e0243751-1b30-444d-89ef-a4b3af948885 | shipment_id: f44f4562-c0c8-4fb9-8ffb-000f370b31ed | actual_delivery_date: 2025-05-04 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 7ebaabe0-87f1-412c-a323-117bd880a5c5 | shipment_id: a469bd04-5b61-45b1-8f92-fd737d951233 | actual_delivery_date: 2025-11-22 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: d9e0eb0c-ff29-4c73-a6b6-19b74ca12963 | shipment_id: d0c48d58-00ca-4a25-aaf5-2e0f55fd00e4 | actual_delivery_date: 2025-12-06 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: d6a7226f-cd27-4d8f-9faa-892434e1a72e | shipment_id: f88492ab-a2d3-465a-a707-903ff3c1ddbc | actual_delivery_date: 2025-12-14 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: c53b0dcf-d110-4583-bbfd-6d5b2e391889 | shipment_id: 64496128-90e8-43e0-bf49-24353cc2b8a3 | actual_delivery_date: 2025-11-14 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: dd4c14af-acaa-42ca-bbf4-1577ae1b4f52 | shipment_id: 86b5e8ac-958b-4aaa-aea5-aa9977db2e08 | actual_delivery_date: 2025-07-01 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 7465a825-4d34-40f4-9932-aaf37daf0897 | shipment_id: dd081117-a4b1-4cfb-82fb-a8b779092298 | actual_delivery_date: 2025-07-14 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 0c7e3615-55a9-49ca-97c7-7372d0d51d69 | shipment_id: c7c9669b-6e50-4c82-88b7-fc2e8655eaac | actual_delivery_date: 2025-06-15 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: e85c97aa-b8cb-4783-9ba5-68bb653bf280 | shipment_id: 63872acd-0a68-479e-90b1-f22db977a31f | actual_delivery_date: 2025-02-22 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: fa2ef418-0574-48c6-87c7-a8985971287c | shipment_id: 726181bd-a178-4105-967b-3687517c5aad | actual_delivery_date: 2025-05-03 00:00:00 | delivery_status: Delayed | delivery_attempts: 2
history_id: d4c3228d-3c38-44dd-b452-ef345cec2421 | shipment_id: f6e7a9c8-a7ec-4d00-b0ea-c2b2ef034465 | actual_delivery_date: 2025-11-08 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 7d94fea2-bda8-4237-a734-c643ce662973 | shipment_id: a348a0f5-4be0-4826-a69c-a96004efc10a | actual_delivery_date: 2025-12-04 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: d83afd75-4817-4f02-aa42-82204be61b33 | shipment_id: 86d0ed1a-d103-4595-b6e6-fff1f7eafd3e | actual_delivery_date: 2025-09-22 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 6e2c1a7f-8564-4a49-a5e1-cebed64f3e4d | shipment_id: ba49fd99-11ab-4dfd-8f4f-3887e86b6908 | actual_delivery_date: 2025-12-08 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 4f6258cb-6039-49ad-a1be-88b6aefe1b7d | shipment_id: 751d7e6a-d506-4382-afe9-74c24a5d2263 | actual_delivery_date: 2025-09-29 00:00:00 | delivery_status: Delayed | delivery_attempts: 4
history_id: d8a1fd86-e57c-4278-a0d8-44985158b6cf | shipment_id: 871f75a8-01b0-4d18-ac18-25bc4f2ec820 | actual_delivery_date: 2026-02-05 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: efc67f1b-1392-4cb3-b8e0-a9a19bf6ab04 | shipment_id: cc50f91f-c0ff-48fa-bc46-b1e37dcd18e4 | actual_delivery_date: 2025-07-01 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 354b0172-689a-446c-bea0-8f09f8523abc | shipment_id: c87898ef-dfdc-4789-88fb-b44f4f8c23b6 | actual_delivery_date: 2025-07-06 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 92e3cff2-f23d-49df-bf1f-133df75928bb | shipment_id: 00994d8b-c3fb-47f6-a478-80caae716275 | actual_delivery_date: 2025-02-21 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: dc48380a-cc65-4f46-9381-175a3773842b | shipment_id: f9833049-90a4-4409-afec-98f6012fa587 | actual_delivery_date: 2025-08-12 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 7807b84a-8ed5-4440-8ebc-9f777932f716 | shipment_id: 52a81de1-38b2-430a-a63d-806759c86c0c | actual_delivery_date: 2025-04-18 00:00:00 | delivery_status: Delayed | delivery_attempts: 3
history_id: 3386a537-f5d4-4a26-a4c7-4e2c1105518d | shipment_id: 02189fe0-5093-427a-a618-18cae1b20872 | actual_delivery_date: 2025-02-08 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 17e4abb8-4896-45e9-a720-b6bf168f7e09 | shipment_id: f5d33e97-4b77-4769-836a-b79f49deaf97 | actual_delivery_date: 2025-07-04 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 96ea3d8a-81e1-40a8-9e59-ea217c775d8e | shipment_id: f339a8d7-2955-41bb-ab7b-ee19b59c2a66 | actual_delivery_date: 2025-10-14 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 262f1b72-f7b6-48ce-b1e7-baa116649843 | shipment_id: 96316c1c-5e4d-4ec7-b2bf-ddfbc3ee8a13 | actual_delivery_date: 2025-08-15 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: cd15393d-d388-48ba-9b06-b4ff6e1fe80e | shipment_id: fb257ff2-3efe-4966-baff-c3ea67034c9e | actual_delivery_date: 2025-07-04 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 394d8b8f-277e-4866-81cb-0e2ed4472326 | shipment_id: 83e48dff-e989-4912-9d4b-fea528378dd0 | actual_delivery_date: 2025-12-19 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: c3157255-ac9e-4c15-9286-e1fad5e65770 | shipment_id: ce65d607-b41f-442f-b2c1-8c49571e22f6 | actual_delivery_date: 2025-01-24 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: aba690b5-edf0-4cd9-91d8-0fff3ecaaabe | shipment_id: ef7dba89-7cb6-4e86-a1af-71c19fdd61c1 | actual_delivery_date: 2026-02-07 00:00:00 | delivery_status: Delayed | delivery_attempts: 2
history_id: c1d1832f-767e-44ed-902d-06e51296e380 | shipment_id: 0a63830a-f52e-4eb1-b12e-6c00f28e6af7 | actual_delivery_date: 2025-10-11 00:00:00 | delivery_status: Delayed | delivery_attempts: 4
history_id: e544c3df-aa3e-4d30-be87-4260f53ed962 | shipment_id: 0f4e79da-79f7-449d-be61-27e4aea30de9 | actual_delivery_date: 2025-09-15 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
history_id: 162d2a08-162e-40b1-b3a2-e6965da26fa7 | shipment_id: e42871d0-cc76-41e0-a8b0-2d9fe3f5c872 | actual_delivery_date: 2025-06-29 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: b44046b6-3dda-4b55-af72-a15ad1cc860e | shipment_id: b4689d24-0d6b-45f5-96ee-294b99ae2a5a | actual_delivery_date: 2025-01-19 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: 589e6a75-33bc-4961-9d45-1138c84b6be4 | shipment_id: 7e0b1ec1-c053-48d7-a9b0-8d5b6e1b8568 | actual_delivery_date: 2025-06-01 00:00:00 | delivery_status: Delivered | delivery_attempts: 2
history_id: e882b6b0-57d3-4279-af22-9b5e24b2e4bc | shipment_id: 0e077bcc-9aef-4490-a57f-bfb3c4c17fb1 | actual_delivery_date: 2025-10-09 00:00:00 | delivery_status: Delayed | delivery_attempts: 2
history_id: 262edaa5-cb17-47d9-a811-c7ea49c59050 | shipment_id: ba237ea6-b848-402c-9d1e-8328b8d2afa2 | actual_delivery_date: 2025-01-30 00:00:00 | delivery_status: Delivered | delivery_attempts: 1
