Sheet Name: Products

product_id: 0a132cf3-2a67-4087-aff9-d11d19a61cac | product_name: Furniture SKU-10000 | category: Furniture | hs_code: 9403.28 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 623.92 | supplier_name: Nova Suppliers
product_id: e08b7903-9d2d-405f-9d66-2f14c8e1acb5 | product_name: Consumer Goods SKU-14824 | category: Consumer Goods | hs_code: 3926.62 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 94.91 | supplier_name: Metro Suppliers
product_id: b83a5456-46fb-41bc-8b26-410ca63b16a4 | product_name: Automotive Parts SKU-14825 | category: Automotive Parts | hs_code: 8708.87 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 465.33 | supplier_name: Summit Suppliers
product_id: 341010df-4968-4e58-a3e9-3bee339eed74 | product_name: Food SKU-14826 | category: Food | hs_code: 2106.5 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 298.52 | supplier_name: Summit Suppliers
product_id: 6321bc18-e791-41a4-9cd9-c31cd0b79a67 | product_name: Pharma SKU-14827 | category: Pharma | hs_code: 3004.33 | hazardous: False | perishable: True | temperature_controlled: True | fragile: False | weight_per_unit: 620.96 | supplier_name: Unity Suppliers
product_id: c5245859-e639-4fc3-9de2-7ece0f9b14b5 | product_name: Furniture SKU-14828 | category: Furniture | hs_code: 9403.99 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 836.28 | supplier_name: Summit Suppliers
product_id: 57e94c2c-3a74-4a61-a80e-500f78ca6b72 | product_name: Machinery SKU-14829 | category: Machinery | hs_code: 8479.57 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 638.49 | supplier_name: Pacific Suppliers
product_id: 7956981f-d932-4118-8aef-2bfa7c254ee1 | product_name: Automotive Parts SKU-14830 | category: Automotive Parts | hs_code: 8708.3 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 183.72 | supplier_name: Unity Suppliers
product_id: dd07ca8a-7d6e-4161-abe2-d4d134e871b0 | product_name: Furniture SKU-14831 | category: Furniture | hs_code: 9403.39 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 752.94 | supplier_name: Metro Suppliers
product_id: 62dde914-c3aa-452d-a40e-24bbb50c20fe | product_name: Consumer Goods SKU-14832 | category: Consumer Goods | hs_code: 3926.7 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 381.71 | supplier_name: Metro Suppliers
product_id: e8433625-7ce8-46a7-86b2-5f484915522a | product_name: Pharma SKU-14833 | category: Pharma | hs_code: 3004.23 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 210.96 | supplier_name: Unity Suppliers
product_id: be410f31-0fe0-4b0a-840e-b6489e6cb72c | product_name: Machinery SKU-14834 | category: Machinery | hs_code: 8479.57 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 301.0 | supplier_name: Pacific Suppliers
product_id: eba5bdee-3fc3-4554-8675-a7a2bf527b30 | product_name: Consumer Goods SKU-14835 | category: Consumer Goods | hs_code: 3926.45 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 235.71 | supplier_name: Summit Suppliers
product_id: 5f79677e-0a9a-403b-8802-84d9d29cd3c4 | product_name: Machinery SKU-14836 | category: Machinery | hs_code: 8479.46 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 253.34 | supplier_name: Eastern Suppliers
product_id: d13d69c5-558f-4568-882c-880eccf62b06 | product_name: Consumer Goods SKU-14837 | category: Consumer Goods | hs_code: 3926.98 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 469.45 | supplier_name: Pacific Suppliers
product_id: 2d4ce2ae-0e25-41e2-90b2-019227a8fb79 | product_name: Chemicals SKU-14838 | category: Chemicals | hs_code: 3824.61 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 603.45 | supplier_name: Metro Suppliers
product_id: 615baadf-6580-42d1-ac0e-a5606cd8633e | product_name: Pharma SKU-14839 | category: Pharma | hs_code: 3004.57 | hazardous: False | perishable: True | temperature_controlled: True | fragile: False | weight_per_unit: 644.83 | supplier_name: Eastern Suppliers
product_id: 9337aeae-7b02-47f7-bc2d-d6acb2b5524d | product_name: Textiles SKU-14840 | category: Textiles | hs_code: 6204.16 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 686.97 | supplier_name: Pacific Suppliers
product_id: 15eac900-4b25-48c8-9855-a158932e4499 | product_name: Food SKU-14841 | category: Food | hs_code: 2106.54 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 285.43 | supplier_name: Pacific Suppliers
product_id: 150b4c1e-6ef8-49a6-9ec1-9262ad411401 | product_name: Pharma SKU-14842 | category: Pharma | hs_code: 3004.59 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 370.53 | supplier_name: Eastern Suppliers
product_id: 01cfb037-a49d-4480-aa8f-23f5e255bb85 | product_name: Chemicals SKU-14843 | category: Chemicals | hs_code: 3824.18 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 192.77 | supplier_name: Eastern Suppliers
product_id: 643faa0a-142c-4e76-96df-54b276b15176 | product_name: Consumer Goods SKU-14844 | category: Consumer Goods | hs_code: 3926.44 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 214.64 | supplier_name: Eastern Suppliers
product_id: 6e41b48c-bc4c-45ff-b2dc-4e0c1fe17506 | product_name: Automotive Parts SKU-14845 | category: Automotive Parts | hs_code: 8708.42 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 597.12 | supplier_name: Nova Suppliers
product_id: f9bd2cae-a8ea-42ff-a83c-ce64275a059e | product_name: Electronics SKU-14846 | category: Electronics | hs_code: 8517.7 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 425.42 | supplier_name: Nova Suppliers
product_id: 4af88fc2-09ee-46c9-a6aa-dbc26d4eadbd | product_name: Automotive Parts SKU-14847 | category: Automotive Parts | hs_code: 8708.39 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 376.58 | supplier_name: Unity Suppliers
product_id: 3485aee6-4274-43ed-84c6-b1dde098c38d | product_name: Furniture SKU-14848 | category: Furniture | hs_code: 9403.8 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 208.49 | supplier_name: Eastern Suppliers
product_id: a7388e64-da84-487a-a2ef-b5130c5c85bb | product_name: Furniture SKU-14849 | category: Furniture | hs_code: 9403.2 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 15.72 | supplier_name: Nova Suppliers
product_id: 837c890f-7934-47f7-8608-aa5da45cf6c5 | product_name: Chemicals SKU-14850 | category: Chemicals | hs_code: 3824.34 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 122.86 | supplier_name: Metro Suppliers
product_id: 3e2468fd-38ef-4ddd-91ae-56b151320724 | product_name: Pharma SKU-14851 | category: Pharma | hs_code: 3004.19 | hazardous: False | perishable: True | temperature_controlled: False | fragile: False | weight_per_unit: 562.92 | supplier_name: Unity Suppliers
product_id: e9aa7f54-d76d-4769-a9c3-f4f5274b253a | product_name: Electronics SKU-14852 | category: Electronics | hs_code: 8517.38 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 204.61 | supplier_name: Nova Suppliers
product_id: a6a32ff7-40ae-486c-834f-676630b5c7ec | product_name: Medical Devices SKU-14853 | category: Medical Devices | hs_code: 9018.48 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 320.72 | supplier_name: Eastern Suppliers
product_id: c1592b3b-cdfc-45ed-ad53-d0e6f4b1737c | product_name: Textiles SKU-14854 | category: Textiles | hs_code: 6204.15 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 432.72 | supplier_name: Nova Suppliers
product_id: 39fb5283-c3e7-4161-933f-5ea4a24ab46a | product_name: Medical Devices SKU-14855 | category: Medical Devices | hs_code: 9018.91 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 125.52 | supplier_name: Summit Suppliers
product_id: 313bcaeb-6a24-4840-bdb2-32fa08725a22 | product_name: Machinery SKU-14856 | category: Machinery | hs_code: 8479.88 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 800.1 | supplier_name: Unity Suppliers
product_id: 4e77711a-2248-454c-8d6d-6fe6c2b240de | product_name: Pharma SKU-14857 | category: Pharma | hs_code: 3004.37 | hazardous: False | perishable: True | temperature_controlled: True | fragile: False | weight_per_unit: 377.66 | supplier_name: Unity Suppliers
product_id: 53904c9f-19e1-4e0e-909c-a83917296ef7 | product_name: Food SKU-14858 | category: Food | hs_code: 2106.82 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 25.39 | supplier_name: Pacific Suppliers
product_id: 84c5968e-7cea-4f13-86fc-493786c7d9e5 | product_name: Automotive Parts SKU-14859 | category: Automotive Parts | hs_code: 8708.18 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 423.41 | supplier_name: Eastern Suppliers
product_id: c1ca57b5-ea7a-453e-b7ca-6317e811d4fb | product_name: Automotive Parts SKU-14860 | category: Automotive Parts | hs_code: 8708.94 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 343.82 | supplier_name: Pacific Suppliers
product_id: 72ca05fd-9809-4582-a98c-63d8f5dbf9a4 | product_name: Medical Devices SKU-14861 | category: Medical Devices | hs_code: 9018.87 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 127.31 | supplier_name: Unity Suppliers
product_id: 1954e7fe-ff14-4036-91ce-329024088677 | product_name: Automotive Parts SKU-14862 | category: Automotive Parts | hs_code: 8708.58 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 583.95 | supplier_name: Summit Suppliers
product_id: ddf274e1-56fb-4ebf-951e-1e2801450dc2 | product_name: Textiles SKU-14863 | category: Textiles | hs_code: 6204.26 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 446.46 | supplier_name: Pacific Suppliers
product_id: 109bc4fd-8de8-4617-b8e6-83e014ab95ca | product_name: Machinery SKU-14864 | category: Machinery | hs_code: 8479.42 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 729.85 | supplier_name: Summit Suppliers
product_id: 24e98e92-9f54-4362-bbd8-8fdc0be1f62f | product_name: Furniture SKU-14865 | category: Furniture | hs_code: 9403.94 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 631.51 | supplier_name: Unity Suppliers
product_id: 8ee6030a-b94f-4f73-8a40-09329d8f668a | product_name: Food SKU-14866 | category: Food | hs_code: 2106.53 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 128.21 | supplier_name: Metro Suppliers
product_id: 95e7e182-b3d1-4635-90e1-532fc4f7a3f5 | product_name: Medical Devices SKU-14867 | category: Medical Devices | hs_code: 9018.28 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 657.44 | supplier_name: Metro Suppliers
product_id: e6013e45-5d75-4c05-8de6-a024bc56642e | product_name: Chemicals SKU-14868 | category: Chemicals | hs_code: 3824.75 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 370.35 | supplier_name: Nova Suppliers
product_id: 603dd4c3-3f16-439d-af80-038abecd305e | product_name: Chemicals SKU-14869 | category: Chemicals | hs_code: 3824.66 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 487.06 | supplier_name: Metro Suppliers
product_id: 5672afb9-bf55-4860-be14-997bbe33e453 | product_name: Electronics SKU-14870 | category: Electronics | hs_code: 8517.43 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 15.95 | supplier_name: Metro Suppliers
product_id: bec45cf0-fb73-42ec-b7bb-c25479492307 | product_name: Machinery SKU-14871 | category: Machinery | hs_code: 8479.57 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 111.08 | supplier_name: Nova Suppliers
product_id: bc339b9a-6e73-41e8-be21-60652496a07b | product_name: Food SKU-14872 | category: Food | hs_code: 2106.21 | hazardous: False | perishable: True | temperature_controlled: True | fragile: False | weight_per_unit: 125.08 | supplier_name: Unity Suppliers
product_id: 789bb418-41f1-450b-9eb5-b1082e5195e3 | product_name: Automotive Parts SKU-14873 | category: Automotive Parts | hs_code: 8708.63 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 494.03 | supplier_name: Eastern Suppliers
product_id: 4ad4729f-810c-45f9-9fbd-330c3acd9534 | product_name: Chemicals SKU-14874 | category: Chemicals | hs_code: 3824.44 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 409.04 | supplier_name: Unity Suppliers
product_id: 65afc73d-c55b-4f0a-80f0-d3ec83aa73a6 | product_name: Pharma SKU-14875 | category: Pharma | hs_code: 3004.1 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 365.51 | supplier_name: Pacific Suppliers
product_id: aa16203a-2005-4f1d-80ae-cff743020be8 | product_name: Medical Devices SKU-14876 | category: Medical Devices | hs_code: 9018.39 | hazardous: False | perishable: False | temperature_controlled: True | fragile: True | weight_per_unit: 84.3 | supplier_name: Metro Suppliers
product_id: bb069bcb-c3c1-47ac-b81c-e343faac9d36 | product_name: Furniture SKU-14877 | category: Furniture | hs_code: 9403.1 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 455.28 | supplier_name: Unity Suppliers
product_id: 38e4eccb-b629-45c9-ae2b-1692cbb933f9 | product_name: Chemicals SKU-14878 | category: Chemicals | hs_code: 3824.78 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 794.07 | supplier_name: Summit Suppliers
