Sheet Name: Warehouses

warehouse_id: 990fca17-5717-4846-9322-f136d8bf02f2 | warehouse_name: Kolkata Distribution Center 1 | city: Kolkata | state: Telangana | warehouse_capacity: 41441 | current_utilization: 85.09 | warehouse_type: Regional
warehouse_id: d8bbfb90-e65a-4da5-8643-e9d2beba824c | warehouse_name: Singapore Regional Hub 4263 | city: Singapore | state: Singapore | warehouse_capacity: 39059 | current_utilization: 66.73 | warehouse_type: Regional
warehouse_id: 3fb86cd6-8fbb-4724-8c13-185c9bbd2ff7 | warehouse_name: Incheon Distribution Center 4264 | city: Incheon | state: Incheon | warehouse_capacity: 113968 | current_utilization: 64.33 | warehouse_type: Distribution
warehouse_id: 0f79792f-3c05-4a34-98e1-356ddacdc0ca | warehouse_name: Ahmedabad Fulfilment Center 4265 | city: Ahmedabad | state: Tamil Nadu | warehouse_capacity: 63049 | current_utilization: 68.56 | warehouse_type: Distribution
warehouse_id: a3773e42-753c-4f21-a163-a54b99d9a812 | warehouse_name: Dubai Regional Hub 4266 | city: Dubai | state: Dubai | warehouse_capacity: 45405 | current_utilization: 75.57 | warehouse_type: Regional
warehouse_id: cebf19b2-96f8-433b-9df3-9dbd6a00a0dc | warehouse_name: Dubai Regional Hub 4267 | city: Dubai | state: Dubai | warehouse_capacity: 84732 | current_utilization: 79.6 | warehouse_type: Regional
warehouse_id: 81f93d85-6ec8-42d4-a357-8c33cf095c24 | warehouse_name: Amsterdam Distribution Center 4268 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 113271 | current_utilization: 60.49 | warehouse_type: Distribution
warehouse_id: 5c4170eb-087f-4789-86b6-50f3d15700a8 | warehouse_name: Bremen Fulfilment Center 4269 | city: Bremen | state: Bremen | warehouse_capacity: 8694 | current_utilization: 92.82 | warehouse_type: Regional
warehouse_id: 77ed9c1e-ef42-4b3d-af05-3f22e28c556b | warehouse_name: Chennai Bonded Warehouse 4270 | city: Chennai | state: Tamil Nadu | warehouse_capacity: 34921 | current_utilization: 75.47 | warehouse_type: Distribution
warehouse_id: acdef5cd-9148-4f72-87ec-63eb93820fee | warehouse_name: Amsterdam Regional Hub 4271 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 27772 | current_utilization: 63.13 | warehouse_type: Distribution
warehouse_id: 496933cd-79ab-493d-af19-a35c147a1122 | warehouse_name: Hamburg Fulfilment Center 4272 | city: Hamburg | state: Hamburg | warehouse_capacity: 63861 | current_utilization: 97.05 | warehouse_type: Distribution
warehouse_id: fd023d7d-b029-4443-87e5-da02a8485edb | warehouse_name: Osaka Fulfilment Center 4273 | city: Osaka | state: Osaka | warehouse_capacity: 19637 | current_utilization: 61.44 | warehouse_type: Regional
warehouse_id: d818da0e-24d7-4e1b-86c4-0dacef243db0 | warehouse_name: London Regional Hub 4274 | city: London | state: London | warehouse_capacity: 80269 | current_utilization: 56.46 | warehouse_type: Bonded
warehouse_id: b94e3075-4b1e-4003-8c6e-4e0347629a93 | warehouse_name: Busan Bonded Warehouse 4275 | city: Busan | state: Busan | warehouse_capacity: 21795 | current_utilization: 61.92 | warehouse_type: Regional
warehouse_id: d54c7a92-edbb-45f5-9de8-cb93690dce19 | warehouse_name: Hamburg Distribution Center 4276 | city: Hamburg | state: Hamburg | warehouse_capacity: 37005 | current_utilization: 57.66 | warehouse_type: Distribution
warehouse_id: a48ed0e3-3a91-43bc-8a2d-02dfa28d2884 | warehouse_name: Singapore Distribution Center 4277 | city: Singapore | state: Singapore | warehouse_capacity: 118167 | current_utilization: 73.02 | warehouse_type: Bonded
warehouse_id: 8bf094cb-734e-429c-8bfa-d941cd837d12 | warehouse_name: Busan Fulfilment Center 4278 | city: Busan | state: Busan | warehouse_capacity: 87348 | current_utilization: 65.28 | warehouse_type: Distribution
warehouse_id: 65152c22-d861-4c12-85bf-9618601961ba | warehouse_name: Singapore Distribution Center 4279 | city: Singapore | state: Singapore | warehouse_capacity: 89368 | current_utilization: 89.36 | warehouse_type: Distribution
warehouse_id: 08013870-cb8c-40d6-a589-0fd2fd91284c | warehouse_name: Los Angeles Distribution Center 4280 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 16928 | current_utilization: 80.19 | warehouse_type: Distribution
warehouse_id: 57838569-f981-4b11-b084-f9fcbe1f3f4f | warehouse_name: Yokohama Distribution Center 4281 | city: Yokohama | state: Yokohama | warehouse_capacity: 69430 | current_utilization: 89.62 | warehouse_type: Distribution
warehouse_id: 9bdb80ce-46b8-4d7d-91f9-dd4fa2e6b19c | warehouse_name: Bremen Bonded Warehouse 4282 | city: Bremen | state: Bremen | warehouse_capacity: 28701 | current_utilization: 58.24 | warehouse_type: Distribution
warehouse_id: 5c8208df-170e-477b-bdd8-400dd7484501 | warehouse_name: Singapore Bonded Warehouse 4283 | city: Singapore | state: Singapore | warehouse_capacity: 76376 | current_utilization: 74.8 | warehouse_type: Regional
warehouse_id: d2a31da1-aa26-4ae1-92ef-aa77481a7596 | warehouse_name: Shenzhen Distribution Center 4284 | city: Shenzhen | state: Shenzhen | warehouse_capacity: 27343 | current_utilization: 50.2 | warehouse_type: Distribution
warehouse_id: f6c8e7d1-a38f-4896-b657-1dddf9f363ae | warehouse_name: New York Bonded Warehouse 4285 | city: New York | state: New York | warehouse_capacity: 18123 | current_utilization: 76.98 | warehouse_type: Distribution
warehouse_id: f1fbbe30-5747-4b21-bca4-ee91ad7146fb | warehouse_name: Seoul Distribution Center 4286 | city: Seoul | state: Seoul | warehouse_capacity: 54154 | current_utilization: 63.42 | warehouse_type: Distribution
warehouse_id: ab763ff7-154f-419e-8ac6-8e45eb8e2370 | warehouse_name: Amsterdam Distribution Center 4287 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 25735 | current_utilization: 80.74 | warehouse_type: Distribution
warehouse_id: 1f34da6a-0c9b-450a-8e41-7e19281919b0 | warehouse_name: Sharjah Regional Hub 4288 | city: Sharjah | state: Sharjah | warehouse_capacity: 35269 | current_utilization: 84.29 | warehouse_type: Distribution
warehouse_id: d3529d70-2d3e-451b-bac5-e4ce9ad8f1cb | warehouse_name: Busan Bonded Warehouse 4289 | city: Busan | state: Busan | warehouse_capacity: 40598 | current_utilization: 76.56 | warehouse_type: Distribution
warehouse_id: ec016b61-baaf-424d-82f1-7d74a1d3e939 | warehouse_name: Singapore Fulfilment Center 4290 | city: Singapore | state: Singapore | warehouse_capacity: 109356 | current_utilization: 74.63 | warehouse_type: Regional
warehouse_id: 72a6d939-1f9c-40f9-bdbf-7e3ae1e47ab3 | warehouse_name: Felixstowe Bonded Warehouse 4291 | city: Felixstowe | state: Felixstowe | warehouse_capacity: 71358 | current_utilization: 77.19 | warehouse_type: Distribution
warehouse_id: bc4781de-29dc-4411-8d84-878a56f30604 | warehouse_name: Hyderabad Distribution Center 4292 | city: Hyderabad | state: Tamil Nadu | warehouse_capacity: 39465 | current_utilization: 75.64 | warehouse_type: Regional
warehouse_id: 0140d4d9-d6b5-4618-8d0d-ee4d7cc5f456 | warehouse_name: Singapore Distribution Center 4293 | city: Singapore | state: Singapore | warehouse_capacity: 63001 | current_utilization: 65.08 | warehouse_type: Regional
warehouse_id: f40af31d-24ba-494d-a8fd-a46464b80dc4 | warehouse_name: Kolkata Distribution Center 4294 | city: Kolkata | state: Delhi | warehouse_capacity: 114422 | current_utilization: 72.32 | warehouse_type: Distribution
warehouse_id: 8bb1844d-8177-4194-a0fd-057217f2a64e | warehouse_name: Chicago Bonded Warehouse 4295 | city: Chicago | state: Chicago | warehouse_capacity: 34830 | current_utilization: 64.45 | warehouse_type: Regional
warehouse_id: 26f46887-0304-478b-9a4a-06df1fa9dbb6 | warehouse_name: Rotterdam Distribution Center 4296 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 41074 | current_utilization: 69.28 | warehouse_type: Distribution
warehouse_id: c9f60080-152b-4dd4-94a0-998fd88a8908 | warehouse_name: Guangzhou Regional Hub 4297 | city: Guangzhou | state: Guangzhou | warehouse_capacity: 119318 | current_utilization: 53.54 | warehouse_type: Distribution
warehouse_id: e279127c-6177-4367-8e46-a5b1ae64da80 | warehouse_name: Singapore Fulfilment Center 4298 | city: Singapore | state: Singapore | warehouse_capacity: 11037 | current_utilization: 57.51 | warehouse_type: Bonded
warehouse_id: 04156fc1-848e-4441-ae9d-88718058e3e1 | warehouse_name: Singapore Distribution Center 4299 | city: Singapore | state: Singapore | warehouse_capacity: 118861 | current_utilization: 97.06 | warehouse_type: Distribution
warehouse_id: 73e3984f-24c5-4598-886b-12c9db2fe83e | warehouse_name: Tokyo Fulfilment Center 4300 | city: Tokyo | state: Tokyo | warehouse_capacity: 39661 | current_utilization: 64.44 | warehouse_type: Bonded
warehouse_id: 0bca2272-5db1-4706-8be5-771ddb7f7447 | warehouse_name: Singapore Regional Hub 4301 | city: Singapore | state: Singapore | warehouse_capacity: 37213 | current_utilization: 43.88 | warehouse_type: Regional
warehouse_id: cb714c1b-7417-4c65-a7fd-2b892550fdfb | warehouse_name: Rotterdam Distribution Center 4302 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 53131 | current_utilization: 52.25 | warehouse_type: Distribution
warehouse_id: 26d036eb-9a52-4f66-990d-c41742371fc0 | warehouse_name: Singapore Regional Hub 4303 | city: Singapore | state: Singapore | warehouse_capacity: 88834 | current_utilization: 61.61 | warehouse_type: Distribution
warehouse_id: 2fcf8b0c-6949-4857-9806-53339adf14e7 | warehouse_name: Singapore Fulfilment Center 4304 | city: Singapore | state: Singapore | warehouse_capacity: 40713 | current_utilization: 69.52 | warehouse_type: Bonded
warehouse_id: 3e95047d-f71e-4243-828e-4835052db241 | warehouse_name: Singapore Bonded Warehouse 4305 | city: Singapore | state: Singapore | warehouse_capacity: 30088 | current_utilization: 75.15 | warehouse_type: Regional
warehouse_id: 7f13f805-0cb8-435b-938e-2cf19caf7d20 | warehouse_name: Dubai Bonded Warehouse 4306 | city: Dubai | state: Dubai | warehouse_capacity: 31650 | current_utilization: 74.94 | warehouse_type: Distribution
warehouse_id: fd2990fd-1bea-4895-beb5-149112331580 | warehouse_name: New York Regional Hub 4307 | city: New York | state: New York | warehouse_capacity: 7235 | current_utilization: 79.56 | warehouse_type: Regional
warehouse_id: 0ce7784d-9da9-47c9-82ae-f2b7a62b55d5 | warehouse_name: Shenzhen Fulfilment Center 4308 | city: Shenzhen | state: Shenzhen | warehouse_capacity: 78784 | current_utilization: 98.0 | warehouse_type: Distribution
warehouse_id: bf9bf571-7cf3-489e-999f-fdf9a85b715d | warehouse_name: Abu Dhabi Regional Hub 4309 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 17424 | current_utilization: 84.33 | warehouse_type: Distribution
warehouse_id: e51bce0a-a955-4723-9f29-4e1a633cf8ba | warehouse_name: Singapore Fulfilment Center 4310 | city: Singapore | state: Singapore | warehouse_capacity: 35559 | current_utilization: 75.79 | warehouse_type: Regional
warehouse_id: 0018e65b-15fa-4449-a741-6662350f1329 | warehouse_name: Houston Bonded Warehouse 4311 | city: Houston | state: Houston | warehouse_capacity: 48578 | current_utilization: 72.86 | warehouse_type: Distribution
warehouse_id: cbc5414b-3e74-4661-a027-184b1f73bb83 | warehouse_name: Osaka Regional Hub 4312 | city: Osaka | state: Osaka | warehouse_capacity: 112566 | current_utilization: 44.52 | warehouse_type: Distribution
warehouse_id: 6da10aec-3880-46e2-ab15-712e89e40b1f | warehouse_name: London Distribution Center 4313 | city: London | state: London | warehouse_capacity: 71858 | current_utilization: 79.1 | warehouse_type: Distribution
warehouse_id: d645eb81-2f39-481d-a118-243ae1c5a910 | warehouse_name: Mumbai Bonded Warehouse 4314 | city: Mumbai | state: Delhi | warehouse_capacity: 115840 | current_utilization: 69.48 | warehouse_type: Bonded
warehouse_id: 11e2597c-e4ef-4b4c-8404-e97fae992624 | warehouse_name: Tokyo Distribution Center 4315 | city: Tokyo | state: Tokyo | warehouse_capacity: 112507 | current_utilization: 89.74 | warehouse_type: Distribution
warehouse_id: b4bf8bb9-6032-43d0-9bb3-0f278b104122 | warehouse_name: Frankfurt Fulfilment Center 4316 | city: Frankfurt | state: Frankfurt | warehouse_capacity: 109667 | current_utilization: 81.78 | warehouse_type: Distribution
warehouse_id: c2f29d1d-f6c1-416c-9c8e-a3b4d65eb0a6 | warehouse_name: Delhi Fulfilment Center 4317 | city: Delhi | state: Karnataka | warehouse_capacity: 59260 | current_utilization: 80.87 | warehouse_type: Regional
warehouse_id: 4cd62c8b-afc1-441d-871d-9d22c211e8b1 | warehouse_name: Sharjah Bonded Warehouse 4318 | city: Sharjah | state: Sharjah | warehouse_capacity: 111311 | current_utilization: 67.57 | warehouse_type: Distribution
warehouse_id: 8f23e39d-bb8d-4a8f-aa85-c9b036dddd16 | warehouse_name: Manchester Bonded Warehouse 4319 | city: Manchester | state: Manchester | warehouse_capacity: 66349 | current_utilization: 70.42 | warehouse_type: Regional
warehouse_id: 2b2831c0-4cc8-4c41-8e76-a09054a0542d | warehouse_name: Incheon Distribution Center 4320 | city: Incheon | state: Incheon | warehouse_capacity: 119410 | current_utilization: 58.34 | warehouse_type: Distribution
warehouse_id: 7f55bd1a-ef71-4b3a-919f-66b25dbaed11 | warehouse_name: Shenzhen Fulfilment Center 4321 | city: Shenzhen | state: Shenzhen | warehouse_capacity: 55775 | current_utilization: 69.63 | warehouse_type: Regional
warehouse_id: 62fe75ea-1456-4188-a5ef-22d5522c1a32 | warehouse_name: Chicago Regional Hub 4322 | city: Chicago | state: Chicago | warehouse_capacity: 16104 | current_utilization: 92.28 | warehouse_type: Distribution
warehouse_id: de9d7e62-872d-426a-86fe-ab2dd366f02b | warehouse_name: Frankfurt Bonded Warehouse 4323 | city: Frankfurt | state: Frankfurt | warehouse_capacity: 15077 | current_utilization: 69.53 | warehouse_type: Regional
warehouse_id: 1fd3d296-1b3c-442a-a484-9ef3d9dc4b5e | warehouse_name: Hamburg Regional Hub 4324 | city: Hamburg | state: Hamburg | warehouse_capacity: 107180 | current_utilization: 85.83 | warehouse_type: Regional
warehouse_id: e7a77e29-b9dd-45f8-b433-a30592545979 | warehouse_name: Kolkata Regional Hub 4325 | city: Kolkata | state: West Bengal | warehouse_capacity: 61542 | current_utilization: 67.88 | warehouse_type: Regional
warehouse_id: 1184c455-414b-4b42-ae45-95843e7b51cd | warehouse_name: Chicago Bonded Warehouse 4326 | city: Chicago | state: Chicago | warehouse_capacity: 105559 | current_utilization: 81.35 | warehouse_type: Regional
warehouse_id: b6e5c7d0-5177-431e-ad8b-89f5ada7da60 | warehouse_name: Dubai Fulfilment Center 4327 | city: Dubai | state: Dubai | warehouse_capacity: 12415 | current_utilization: 90.19 | warehouse_type: Distribution
warehouse_id: 13fef88d-31d9-4002-9356-8b5c5c2dc713 | warehouse_name: Guangzhou Distribution Center 4328 | city: Guangzhou | state: Guangzhou | warehouse_capacity: 105146 | current_utilization: 69.78 | warehouse_type: Regional
warehouse_id: ce6d4f8a-d55d-4069-a4fb-f2d0e3eb3309 | warehouse_name: London Regional Hub 4329 | city: London | state: London | warehouse_capacity: 34716 | current_utilization: 60.04 | warehouse_type: Distribution
warehouse_id: 66015703-3182-4883-b662-9d427310f08d | warehouse_name: Singapore Bonded Warehouse 4330 | city: Singapore | state: Singapore | warehouse_capacity: 23576 | current_utilization: 77.78 | warehouse_type: Bonded
warehouse_id: 0ba44422-2e2a-4b42-b108-b9ba3fae5ecb | warehouse_name: Bremen Regional Hub 4331 | city: Bremen | state: Bremen | warehouse_capacity: 86566 | current_utilization: 76.56 | warehouse_type: Distribution
warehouse_id: 23b21021-0ad8-4894-adfd-88481cb16807 | warehouse_name: Hamburg Bonded Warehouse 4332 | city: Hamburg | state: Hamburg | warehouse_capacity: 29359 | current_utilization: 64.13 | warehouse_type: Regional
warehouse_id: 89f26ffe-d51a-4153-92cd-070e133d25b0 | warehouse_name: Bremen Regional Hub 4333 | city: Bremen | state: Bremen | warehouse_capacity: 26003 | current_utilization: 93.19 | warehouse_type: Distribution
warehouse_id: 78616c4e-3dc8-4261-bb99-89aa697dccab | warehouse_name: Delhi Fulfilment Center 4334 | city: Delhi | state: Telangana | warehouse_capacity: 74736 | current_utilization: 79.21 | warehouse_type: Regional
warehouse_id: c0a9cff7-70fd-48a0-a4d4-f028896227a3 | warehouse_name: Incheon Distribution Center 4335 | city: Incheon | state: Incheon | warehouse_capacity: 113604 | current_utilization: 84.53 | warehouse_type: Distribution
warehouse_id: 8acdbf1f-eee6-40e2-bda8-8434cfdf9922 | warehouse_name: Frankfurt Fulfilment Center 4336 | city: Frankfurt | state: Frankfurt | warehouse_capacity: 87289 | current_utilization: 66.76 | warehouse_type: Distribution
warehouse_id: dffe88c0-4908-4e2d-951e-a7be3997f7bc | warehouse_name: Manchester Bonded Warehouse 4337 | city: Manchester | state: Manchester | warehouse_capacity: 81239 | current_utilization: 78.19 | warehouse_type: Distribution
warehouse_id: 4cdbba2c-fdfc-4a39-a6fa-c4c298729895 | warehouse_name: Rotterdam Fulfilment Center 4338 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 53260 | current_utilization: 74.63 | warehouse_type: Distribution
warehouse_id: 24a3a901-ce8b-4e53-a389-28c24c075647 | warehouse_name: Yokohama Bonded Warehouse 4339 | city: Yokohama | state: Yokohama | warehouse_capacity: 65905 | current_utilization: 62.11 | warehouse_type: Distribution
warehouse_id: a23f0361-7a03-4599-9d39-4a11c13dfe3d | warehouse_name: Ningbo Fulfilment Center 4340 | city: Ningbo | state: Ningbo | warehouse_capacity: 114207 | current_utilization: 76.28 | warehouse_type: Distribution
warehouse_id: a4b79f85-0f9b-438d-9f8f-31452b673594 | warehouse_name: Abu Dhabi Bonded Warehouse 4341 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 59119 | current_utilization: 45.79 | warehouse_type: Distribution
warehouse_id: 9dc28eb6-aa5b-4616-8b5c-227d733cb7e6 | warehouse_name: Los Angeles Bonded Warehouse 4342 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 40760 | current_utilization: 63.95 | warehouse_type: Distribution
warehouse_id: 6f2f0ad3-3ee2-42b6-9c8b-685b2747dfb5 | warehouse_name: Yokohama Regional Hub 4343 | city: Yokohama | state: Yokohama | warehouse_capacity: 37497 | current_utilization: 61.33 | warehouse_type: Regional
warehouse_id: f30c7697-0cf6-4245-891e-8aeac4420988 | warehouse_name: Frankfurt Regional Hub 4344 | city: Frankfurt | state: Frankfurt | warehouse_capacity: 56109 | current_utilization: 71.25 | warehouse_type: Distribution
